pT,general classifier proportion,label,classifier,blur
40.138790130615234,0.75037885,0.0,Latent Space Pooled Hybrid Classifier,0.1
44.382049560546875,0.7657776,1.0,Latent Space Pooled Hybrid Classifier,0.1
39.03530502319336,0.7446677,0.0,Latent Space Pooled Hybrid Classifier,0.1
35.90711212158203,0.71648973,0.0,Latent Space Pooled Hybrid Classifier,0.1
27.511131286621094,0.6991745,0.0,Latent Space Pooled Hybrid Classifier,0.1
30.197954177856445,0.71627873,1.0,Latent Space Pooled Hybrid Classifier,0.1
23.59459114074707,0.6838698,1.0,Latent Space Pooled Hybrid Classifier,0.1
43.09749984741211,0.7600354,0.0,Latent Space Pooled Hybrid Classifier,0.1
39.821197509765625,0.75036013,1.0,Latent Space Pooled Hybrid Classifier,0.1
42.74867630004883,0.7588102,1.0,Latent Space Pooled Hybrid Classifier,0.1
47.527503967285156,0.7845211,0.0,Latent Space Pooled Hybrid Classifier,0.1
36.11909103393555,0.7191565,0.0,Latent Space Pooled Hybrid Classifier,0.1
35.2723388671875,0.7088192,1.0,Latent Space Pooled Hybrid Classifier,0.1
42.22285461425781,0.7583096,0.0,Latent Space Pooled Hybrid Classifier,0.1
30.947484970092773,0.719238,1.0,Latent Space Pooled Hybrid Classifier,0.1
42.52816390991211,0.758781,1.0,Latent Space Pooled Hybrid Classifier,0.1
40.961212158203125,0.7568274,1.0,Latent Space Pooled Hybrid Classifier,0.1
41.004337310791016,0.756741,0.0,Latent Space Pooled Hybrid Classifier,0.1
35.02596664428711,0.70519996,0.0,Latent Space Pooled Hybrid Classifier,0.1
51.75074768066406,0.8020475,0.0,Latent Space Pooled Hybrid Classifier,0.1
47.650672912597656,0.78563315,1.0,Latent Space Pooled Hybrid Classifier,0.1
41.736228942871094,0.75777507,1.0,Latent Space Pooled Hybrid Classifier,0.1
23.401880264282227,0.6825811,1.0,Latent Space Pooled Hybrid Classifier,0.1
32.257118225097656,0.719719,0.0,Latent Space Pooled Hybrid Classifier,0.1
38.592559814453125,0.74153596,1.0,Latent Space Pooled Hybrid Classifier,0.1
38.31029510498047,0.74223155,1.0,Latent Space Pooled Hybrid Classifier,0.1
31.872873306274414,0.7240486,0.0,Latent Space Pooled Hybrid Classifier,0.1
41.146263122558594,0.75702846,1.0,Latent Space Pooled Hybrid Classifier,0.1
40.555572509765625,0.75221044,1.0,Latent Space Pooled Hybrid Classifier,0.1
58.22602844238281,0.8068793,1.0,Latent Space Pooled Hybrid Classifier,0.1
15.327281951904297,0.63951176,1.0,Latent Space Pooled Hybrid Classifier,0.1
22.266698837280273,0.67493355,1.0,Latent Space Pooled Hybrid Classifier,0.1
56.04039001464844,0.8029835,1.0,Latent Space Pooled Hybrid Classifier,0.1
11.453984260559082,0.6247027,1.0,Latent Space Pooled Hybrid Classifier,0.1
35.222110748291016,0.70794165,1.0,Latent Space Pooled Hybrid Classifier,0.1
38.79133605957031,0.7436368,0.0,Latent Space Pooled Hybrid Classifier,0.1
40.522422790527344,0.7520452,1.0,Latent Space Pooled Hybrid Classifier,0.1
23.86482048034668,0.684978,1.0,Latent Space Pooled Hybrid Classifier,0.1
42.23656463623047,0.7583449,0.0,Latent Space Pooled Hybrid Classifier,0.1
28.519859313964844,0.71012974,1.0,Latent Space Pooled Hybrid Classifier,0.1
36.514217376708984,0.7256,1.0,Latent Space Pooled Hybrid Classifier,0.1
42.920982360839844,0.7592021,0.0,Latent Space Pooled Hybrid Classifier,0.1
35.31472396850586,0.7095584,1.0,Latent Space Pooled Hybrid Classifier,0.1
31.956621170043945,0.72323567,1.0,Latent Space Pooled Hybrid Classifier,0.1
37.39832305908203,0.73700505,0.0,Latent Space Pooled Hybrid Classifier,0.1
44.345481872558594,0.7657755,0.0,Latent Space Pooled Hybrid Classifier,0.1
32.03490447998047,0.72247446,1.0,Latent Space Pooled Hybrid Classifier,0.1
31.559532165527344,0.7246044,0.0,Latent Space Pooled Hybrid Classifier,0.1
30.35599136352539,0.71696055,0.0,Latent Space Pooled Hybrid Classifier,0.1
26.256938934326172,0.69520766,1.0,Latent Space Pooled Hybrid Classifier,0.1
44.82931137084961,0.7678182,0.0,Latent Space Pooled Hybrid Classifier,0.1
35.85481262207031,0.7158295,1.0,Latent Space Pooled Hybrid Classifier,0.1
17.22681427001953,0.6467195,0.0,Latent Space Pooled Hybrid Classifier,0.1
33.477657318115234,0.7130129,0.0,Latent Space Pooled Hybrid Classifier,0.1
48.078941345214844,0.7894671,1.0,Latent Space Pooled Hybrid Classifier,0.1
42.472755432128906,0.75870156,1.0,Latent Space Pooled Hybrid Classifier,0.1
42.71223068237305,0.7588083,1.0,Latent Space Pooled Hybrid Classifier,0.1
54.174163818359375,0.8028636,1.0,Latent Space Pooled Hybrid Classifier,0.1
35.64145278930664,0.7131897,0.0,Latent Space Pooled Hybrid Classifier,0.1
21.090129852294922,0.6677608,1.0,Latent Space Pooled Hybrid Classifier,0.1
36.48187255859375,0.72498447,1.0,Latent Space Pooled Hybrid Classifier,0.1
50.97611999511719,0.80171955,0.0,Latent Space Pooled Hybrid Classifier,0.1
35.429630279541016,0.7114182,1.0,Latent Space Pooled Hybrid Classifier,0.1
41.32926559448242,0.757747,0.0,Latent Space Pooled Hybrid Classifier,0.1
47.677974700927734,0.785879,0.0,Latent Space Pooled Hybrid Classifier,0.1
39.732513427734375,0.7494742,0.0,Latent Space Pooled Hybrid Classifier,0.1
44.2233772277832,0.7647351,0.0,Latent Space Pooled Hybrid Classifier,0.1
40.320884704589844,0.7509791,0.0,Latent Space Pooled Hybrid Classifier,0.1
35.70524978637695,0.713962,1.0,Latent Space Pooled Hybrid Classifier,0.1
39.36446762084961,0.74757475,0.0,Latent Space Pooled Hybrid Classifier,0.1
45.833377838134766,0.7732183,1.0,Latent Space Pooled Hybrid Classifier,0.1
58.23872756958008,0.8069582,1.0,Latent Space Pooled Hybrid Classifier,0.1
38.91482162475586,0.74430925,1.0,Latent Space Pooled Hybrid Classifier,0.1
36.44842529296875,0.72434735,0.0,Latent Space Pooled Hybrid Classifier,0.1
40.81242752075195,0.75577945,1.0,Latent Space Pooled Hybrid Classifier,0.1
34.892906188964844,0.7047386,0.0,Latent Space Pooled Hybrid Classifier,0.1
36.442623138427734,0.7242366,0.0,Latent Space Pooled Hybrid Classifier,0.1
31.64409065246582,0.72537065,0.0,Latent Space Pooled Hybrid Classifier,0.1
48.651981353759766,0.7945181,1.0,Latent Space Pooled Hybrid Classifier,0.1
47.87358856201172,0.7876351,0.0,Latent Space Pooled Hybrid Classifier,0.1
33.674896240234375,0.7103223,0.0,Latent Space Pooled Hybrid Classifier,0.1
38.774723052978516,0.7434849,0.0,Latent Space Pooled Hybrid Classifier,0.1
16.36081314086914,0.64344144,0.0,Latent Space Pooled Hybrid Classifier,0.1
58.152164459228516,0.80641973,0.0,Latent Space Pooled Hybrid Classifier,0.1
33.15736770629883,0.7189614,0.0,Latent Space Pooled Hybrid Classifier,0.1
27.514524459838867,0.69919217,0.0,Latent Space Pooled Hybrid Classifier,0.1
30.85875129699707,0.7185926,0.0,Latent Space Pooled Hybrid Classifier,0.1
30.6846981048584,0.7177421,1.0,Latent Space Pooled Hybrid Classifier,0.1
27.8806095123291,0.70169574,1.0,Latent Space Pooled Hybrid Classifier,0.1
45.03769302368164,0.76910055,1.0,Latent Space Pooled Hybrid Classifier,0.1
28.623579025268555,0.71114355,0.0,Latent Space Pooled Hybrid Classifier,0.1
25.218732833862305,0.68919146,0.0,Latent Space Pooled Hybrid Classifier,0.1
41.025264739990234,0.75669897,0.0,Latent Space Pooled Hybrid Classifier,0.1
36.53731918334961,0.7260389,1.0,Latent Space Pooled Hybrid Classifier,0.1
46.311180114746094,0.774189,0.0,Latent Space Pooled Hybrid Classifier,0.1
49.50575256347656,0.7998429,0.0,Latent Space Pooled Hybrid Classifier,0.1
35.24469757080078,0.7083365,0.0,Latent Space Pooled Hybrid Classifier,0.1
39.88441467285156,0.75062186,1.0,Latent Space Pooled Hybrid Classifier,0.1
56.42715835571289,0.80300826,1.0,Latent Space Pooled Hybrid Classifier,0.1
39.83000183105469,0.75049603,1.0,Latent Space Pooled Hybrid Classifier,0.1
36.3458251953125,0.7223869,1.0,Latent Space Pooled Hybrid Classifier,0.1
11.607303619384766,0.6252687,0.0,Latent Space Pooled Hybrid Classifier,0.1
34.349857330322266,0.70798093,1.0,Latent Space Pooled Hybrid Classifier,0.1
38.90460205078125,0.74427897,0.0,Latent Space Pooled Hybrid Classifier,0.1
44.32786560058594,0.7657748,1.0,Latent Space Pooled Hybrid Classifier,0.1
26.4981746673584,0.695641,0.0,Latent Space Pooled Hybrid Classifier,0.1
33.01325607299805,0.7195439,0.0,Latent Space Pooled Hybrid Classifier,0.1
50.40549087524414,0.801629,1.0,Latent Space Pooled Hybrid Classifier,0.1
40.73579025268555,0.75463533,0.0,Latent Space Pooled Hybrid Classifier,0.1
35.84956741333008,0.7157633,1.0,Latent Space Pooled Hybrid Classifier,0.1
44.66606140136719,0.76652974,0.0,Latent Space Pooled Hybrid Classifier,0.1
11.283988952636719,0.6240746,1.0,Latent Space Pooled Hybrid Classifier,0.1
31.485002517700195,0.7239047,1.0,Latent Space Pooled Hybrid Classifier,0.1
48.16284942626953,0.79021233,1.0,Latent Space Pooled Hybrid Classifier,0.1
47.00444412231445,0.7796053,1.0,Latent Space Pooled Hybrid Classifier,0.1
39.351200103759766,0.7474359,0.0,Latent Space Pooled Hybrid Classifier,0.1
20.500564575195312,0.6632269,0.0,Latent Space Pooled Hybrid Classifier,0.1
33.3685302734375,0.7150619,0.0,Latent Space Pooled Hybrid Classifier,0.1
49.626216888427734,0.8001803,0.0,Latent Space Pooled Hybrid Classifier,0.1
47.43964385986328,0.78372526,0.0,Latent Space Pooled Hybrid Classifier,0.1
49.326717376708984,0.79931396,0.0,Latent Space Pooled Hybrid Classifier,0.1
35.89126205444336,0.71628976,1.0,Latent Space Pooled Hybrid Classifier,0.1
34.395286560058594,0.7078816,1.0,Latent Space Pooled Hybrid Classifier,0.1
38.01543045043945,0.7414845,1.0,Latent Space Pooled Hybrid Classifier,0.1
35.241458892822266,0.7082799,1.0,Latent Space Pooled Hybrid Classifier,0.1
43.940250396728516,0.7615441,1.0,Latent Space Pooled Hybrid Classifier,0.1
32.84762191772461,0.7199857,1.0,Latent Space Pooled Hybrid Classifier,0.1
51.98528289794922,0.802155,0.0,Latent Space Pooled Hybrid Classifier,0.1
43.06544876098633,0.75988436,0.0,Latent Space Pooled Hybrid Classifier,0.1
41.81929397583008,0.757636,1.0,Latent Space Pooled Hybrid Classifier,0.1
26.598590850830078,0.6957213,0.0,Latent Space Pooled Hybrid Classifier,0.1
41.1647834777832,0.7571752,0.0,Latent Space Pooled Hybrid Classifier,0.1
49.736019134521484,0.8004878,0.0,Latent Space Pooled Hybrid Classifier,0.1
33.489654541015625,0.7128496,0.0,Latent Space Pooled Hybrid Classifier,0.1
30.529146194458008,0.71761614,1.0,Latent Space Pooled Hybrid Classifier,0.1
9.948067665100098,0.6187241,0.0,Latent Space Pooled Hybrid Classifier,0.1
45.964168548583984,0.77399206,0.0,Latent Space Pooled Hybrid Classifier,0.1
20.750492095947266,0.6648557,0.0,Latent Space Pooled Hybrid Classifier,0.1
40.34848403930664,0.75108254,0.0,Latent Space Pooled Hybrid Classifier,0.1
36.28425216674805,0.7212062,0.0,Latent Space Pooled Hybrid Classifier,0.1
42.5156364440918,0.7587633,1.0,Latent Space Pooled Hybrid Classifier,0.1
43.09493637084961,0.7600234,1.0,Latent Space Pooled Hybrid Classifier,0.1
34.21962356567383,0.70758295,1.0,Latent Space Pooled Hybrid Classifier,0.1
34.715450286865234,0.70633775,1.0,Latent Space Pooled Hybrid Classifier,0.1
33.417423248291016,0.71383137,0.0,Latent Space Pooled Hybrid Classifier,0.1
40.54730987548828,0.75216925,1.0,Latent Space Pooled Hybrid Classifier,0.1
39.26772689819336,0.7462201,1.0,Latent Space Pooled Hybrid Classifier,0.1
36.7297477722168,0.72905415,0.0,Latent Space Pooled Hybrid Classifier,0.1
38.951541900634766,0.74441886,1.0,Latent Space Pooled Hybrid Classifier,0.1
47.159847259521484,0.78115165,1.0,Latent Space Pooled Hybrid Classifier,0.1
49.68382263183594,0.8003418,1.0,Latent Space Pooled Hybrid Classifier,0.1
31.597644805908203,0.7249619,1.0,Latent Space Pooled Hybrid Classifier,0.1
38.67637634277344,0.7425303,1.0,Latent Space Pooled Hybrid Classifier,0.1
23.700298309326172,0.68457544,1.0,Latent Space Pooled Hybrid Classifier,0.1
53.16891098022461,0.8026966,0.0,Latent Space Pooled Hybrid Classifier,0.1
40.512569427490234,0.7519963,0.0,Latent Space Pooled Hybrid Classifier,0.1
45.47196960449219,0.7696524,1.0,Latent Space Pooled Hybrid Classifier,0.1
34.029327392578125,0.70775187,0.0,Latent Space Pooled Hybrid Classifier,0.1
38.68095779418945,0.74258566,0.0,Latent Space Pooled Hybrid Classifier,0.1
37.46856689453125,0.7374216,1.0,Latent Space Pooled Hybrid Classifier,0.1
50.76858901977539,0.80168664,0.0,Latent Space Pooled Hybrid Classifier,0.1
40.4592170715332,0.7517264,1.0,Latent Space Pooled Hybrid Classifier,0.1
36.1253547668457,0.71923506,1.0,Latent Space Pooled Hybrid Classifier,0.1
46.025814056396484,0.7740287,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.209317207336426,0.62754476,0.0,Latent Space Pooled Hybrid Classifier,0.1
49.29912567138672,0.799193,0.0,Latent Space Pooled Hybrid Classifier,0.1
33.82691955566406,0.70884913,1.0,Latent Space Pooled Hybrid Classifier,0.1
32.5622673034668,0.71959424,0.0,Latent Space Pooled Hybrid Classifier,0.1
27.377527236938477,0.6984794,1.0,Latent Space Pooled Hybrid Classifier,0.1
43.07443618774414,0.7599266,0.0,Latent Space Pooled Hybrid Classifier,0.1
49.00288391113281,0.79756653,1.0,Latent Space Pooled Hybrid Classifier,0.1
46.78636932373047,0.77742213,0.0,Latent Space Pooled Hybrid Classifier,0.1
39.65034866333008,0.7493044,0.0,Latent Space Pooled Hybrid Classifier,0.1
36.97590637207031,0.73118335,1.0,Latent Space Pooled Hybrid Classifier,0.1
30.464372634887695,0.71742755,0.0,Latent Space Pooled Hybrid Classifier,0.1
58.406951904296875,0.80800116,1.0,Latent Space Pooled Hybrid Classifier,0.1
39.73546600341797,0.7494795,1.0,Latent Space Pooled Hybrid Classifier,0.1
32.04869079589844,0.7223402,0.0,Latent Space Pooled Hybrid Classifier,0.1
47.93153381347656,0.7881532,1.0,Latent Space Pooled Hybrid Classifier,0.1
42.19256591796875,0.75823057,1.0,Latent Space Pooled Hybrid Classifier,0.1
44.8018913269043,0.7676021,1.0,Latent Space Pooled Hybrid Classifier,0.1
45.8668327331543,0.7734888,0.0,Latent Space Pooled Hybrid Classifier,0.1
33.65940475463867,0.7105342,0.0,Latent Space Pooled Hybrid Classifier,0.1
19.829740524291992,0.6592586,1.0,Latent Space Pooled Hybrid Classifier,0.1
33.06829833984375,0.7193969,0.0,Latent Space Pooled Hybrid Classifier,0.1
24.309123992919922,0.68579334,1.0,Latent Space Pooled Hybrid Classifier,0.1
43.248817443847656,0.76074845,1.0,Latent Space Pooled Hybrid Classifier,0.1
16.2150936126709,0.6428888,1.0,Latent Space Pooled Hybrid Classifier,0.1
29.490365982055664,0.7174805,0.0,Latent Space Pooled Hybrid Classifier,0.1
36.978275299072266,0.7311926,0.0,Latent Space Pooled Hybrid Classifier,0.1
12.209317207336426,0.62754476,1.0,Latent Space Pooled Hybrid Classifier,0.1
44.8328742980957,0.7678462,1.0,Latent Space Pooled Hybrid Classifier,0.1
32.0518913269043,0.72230905,1.0,Latent Space Pooled Hybrid Classifier,0.1
50.08039855957031,0.80144954,0.0,Latent Space Pooled Hybrid Classifier,0.1
59.05437469482422,0.812339,0.0,Latent Space Pooled Hybrid Classifier,0.1
40.762752532958984,0.7550381,1.0,Latent Space Pooled Hybrid Classifier,0.1
36.87430953979492,0.7306817,1.0,Latent Space Pooled Hybrid Classifier,0.1
40.27550506591797,0.75080895,0.0,Latent Space Pooled Hybrid Classifier,0.1
32.1847038269043,0.72096854,1.0,Latent Space Pooled Hybrid Classifier,0.1
41.76248550415039,0.7577192,1.0,Latent Space Pooled Hybrid Classifier,0.1
54.92033386230469,0.8029116,0.0,Latent Space Pooled Hybrid Classifier,0.1
34.424461364746094,0.7078176,1.0,Latent Space Pooled Hybrid Classifier,0.1
32.40010452270508,0.71910113,0.0,Latent Space Pooled Hybrid Classifier,0.1
39.01310729980469,0.7446016,0.0,Latent Space Pooled Hybrid Classifier,0.1
38.051856994628906,0.74191356,0.0,Latent Space Pooled Hybrid Classifier,0.1
46.4013786315918,0.7742358,0.0,Latent Space Pooled Hybrid Classifier,0.1
20.672069549560547,0.66423786,1.0,Latent Space Pooled Hybrid Classifier,0.1
48.1426887512207,0.7900334,0.0,Latent Space Pooled Hybrid Classifier,0.1
14.917862892150879,0.6379498,1.0,Latent Space Pooled Hybrid Classifier,0.1
31.567562103271484,0.7246799,0.0,Latent Space Pooled Hybrid Classifier,0.1
32.61794662475586,0.7197845,0.0,Latent Space Pooled Hybrid Classifier,0.1
49.655128479003906,0.8002614,0.0,Latent Space Pooled Hybrid Classifier,0.1
42.460899353027344,0.7586847,0.0,Latent Space Pooled Hybrid Classifier,0.1
32.74030685424805,0.72028273,1.0,Latent Space Pooled Hybrid Classifier,0.1
35.711936950683594,0.7140455,1.0,Latent Space Pooled Hybrid Classifier,0.1
29.816518783569336,0.71623164,0.0,Latent Space Pooled Hybrid Classifier,0.1
39.06940460205078,0.744739,0.0,Latent Space Pooled Hybrid Classifier,0.1
49.88199234008789,0.80089587,0.0,Latent Space Pooled Hybrid Classifier,0.1
61.114967346191406,0.8320199,1.0,Latent Space Pooled Hybrid Classifier,0.1
26.456676483154297,0.6956077,1.0,Latent Space Pooled Hybrid Classifier,0.1
42.97263717651367,0.75944597,0.0,Latent Space Pooled Hybrid Classifier,0.1
50.512664794921875,0.80164605,0.0,Latent Space Pooled Hybrid Classifier,0.1
31.895444869995117,0.7238295,0.0,Latent Space Pooled Hybrid Classifier,0.1
51.63307189941406,0.8019935,0.0,Latent Space Pooled Hybrid Classifier,0.1
33.74913787841797,0.7093057,0.0,Latent Space Pooled Hybrid Classifier,0.1
45.636512756347656,0.7711578,1.0,Latent Space Pooled Hybrid Classifier,0.1
29.97905921936035,0.7164741,1.0,Latent Space Pooled Hybrid Classifier,0.1
40.104774475097656,0.7503754,1.0,Latent Space Pooled Hybrid Classifier,0.1
24.4691104888916,0.6863924,1.0,Latent Space Pooled Hybrid Classifier,0.1
32.036800384521484,0.7224561,0.0,Latent Space Pooled Hybrid Classifier,0.1
41.16489028930664,0.75717616,1.0,Latent Space Pooled Hybrid Classifier,0.1
45.93035888671875,0.7739723,1.0,Latent Space Pooled Hybrid Classifier,0.1
32.54427719116211,0.71953976,0.0,Latent Space Pooled Hybrid Classifier,0.1
26.00332260131836,0.6935022,1.0,Latent Space Pooled Hybrid Classifier,0.1
27.733247756958008,0.700624,1.0,Latent Space Pooled Hybrid Classifier,0.1
36.447425842285156,0.7243282,1.0,Latent Space Pooled Hybrid Classifier,0.1
42.37907791137695,0.7585671,1.0,Latent Space Pooled Hybrid Classifier,0.1
30.800643920898438,0.7181209,1.0,Latent Space Pooled Hybrid Classifier,0.1
52.556068420410156,0.80241627,0.0,Latent Space Pooled Hybrid Classifier,0.1
35.934810638427734,0.71683913,0.0,Latent Space Pooled Hybrid Classifier,0.1
35.353973388671875,0.71024185,1.0,Latent Space Pooled Hybrid Classifier,0.1
38.63431167602539,0.74201995,1.0,Latent Space Pooled Hybrid Classifier,0.1
26.485244750976562,0.69563055,1.0,Latent Space Pooled Hybrid Classifier,0.1
37.56296920776367,0.73815006,0.0,Latent Space Pooled Hybrid Classifier,0.1
24.01306915283203,0.68521225,1.0,Latent Space Pooled Hybrid Classifier,0.1
36.21683120727539,0.7202805,0.0,Latent Space Pooled Hybrid Classifier,0.1
50.304325103759766,0.8016129,1.0,Latent Space Pooled Hybrid Classifier,0.1
42.56555938720703,0.7588352,0.0,Latent Space Pooled Hybrid Classifier,0.1
42.422813415527344,0.75863004,0.0,Latent Space Pooled Hybrid Classifier,0.1
43.1811637878418,0.7604299,1.0,Latent Space Pooled Hybrid Classifier,0.1
37.686988830566406,0.73927677,0.0,Latent Space Pooled Hybrid Classifier,0.1
29.45323371887207,0.7176834,0.0,Latent Space Pooled Hybrid Classifier,0.1
42.30607604980469,0.7584622,0.0,Latent Space Pooled Hybrid Classifier,0.1
38.48389434814453,0.7417714,1.0,Latent Space Pooled Hybrid Classifier,0.1
36.978275299072266,0.7311926,0.0,Latent Space Pooled Hybrid Classifier,0.1
56.42997741699219,0.8030084,1.0,Latent Space Pooled Hybrid Classifier,0.1
26.177186965942383,0.69496924,0.0,Latent Space Pooled Hybrid Classifier,0.1
37.097496032714844,0.73217463,1.0,Latent Space Pooled Hybrid Classifier,0.1
41.35935974121094,0.7576958,1.0,Latent Space Pooled Hybrid Classifier,0.1
39.530487060546875,0.7488939,1.0,Latent Space Pooled Hybrid Classifier,0.1
43.883087158203125,0.76118666,0.0,Latent Space Pooled Hybrid Classifier,0.1
41.886749267578125,0.7575373,0.0,Latent Space Pooled Hybrid Classifier,0.1
37.39888000488281,0.7370118,0.0,Latent Space Pooled Hybrid Classifier,0.1
31.941869735717773,0.7233789,1.0,Latent Space Pooled Hybrid Classifier,0.1
54.48400115966797,0.80288357,1.0,Latent Space Pooled Hybrid Classifier,0.1
29.086030960083008,0.7166919,0.0,Latent Space Pooled Hybrid Classifier,0.1
45.55765151977539,0.7703351,1.0,Latent Space Pooled Hybrid Classifier,0.1
19.19186019897461,0.6557047,0.0,Latent Space Pooled Hybrid Classifier,0.1
32.145809173583984,0.7213938,0.0,Latent Space Pooled Hybrid Classifier,0.1
40.0299072265625,0.75048125,0.0,Latent Space Pooled Hybrid Classifier,0.1
33.98838424682617,0.7078884,1.0,Latent Space Pooled Hybrid Classifier,0.1
52.02323913574219,0.8021723,1.0,Latent Space Pooled Hybrid Classifier,0.1
50.557796478271484,0.8016531,1.0,Latent Space Pooled Hybrid Classifier,0.1
33.01902770996094,0.7195284,0.0,Latent Space Pooled Hybrid Classifier,0.1
33.607479095458984,0.7112436,0.0,Latent Space Pooled Hybrid Classifier,0.1
44.535282135009766,0.7658493,0.0,Latent Space Pooled Hybrid Classifier,0.1
35.30463790893555,0.7093826,1.0,Latent Space Pooled Hybrid Classifier,0.1
49.14973449707031,0.7985374,1.0,Latent Space Pooled Hybrid Classifier,0.1
55.96174621582031,0.80297834,0.0,Latent Space Pooled Hybrid Classifier,0.1
37.047706604003906,0.73148745,1.0,Latent Space Pooled Hybrid Classifier,0.1
46.38216018676758,0.7742258,1.0,Latent Space Pooled Hybrid Classifier,0.1
39.952999114990234,0.7505555,0.0,Latent Space Pooled Hybrid Classifier,0.1
29.768489837646484,0.71615887,1.0,Latent Space Pooled Hybrid Classifier,0.1
46.52836990356445,0.7748269,1.0,Latent Space Pooled Hybrid Classifier,0.1
35.5412712097168,0.71235275,0.0,Latent Space Pooled Hybrid Classifier,0.1
42.529136657714844,0.7587827,0.0,Latent Space Pooled Hybrid Classifier,0.1
42.104583740234375,0.75801855,0.0,Latent Space Pooled Hybrid Classifier,0.1
35.96430969238281,0.7172109,0.0,Latent Space Pooled Hybrid Classifier,0.1
38.02607727050781,0.74161124,0.0,Latent Space Pooled Hybrid Classifier,0.1
16.56385040283203,0.6442113,0.0,Latent Space Pooled Hybrid Classifier,0.1
41.90874481201172,0.75750506,0.0,Latent Space Pooled Hybrid Classifier,0.1
9.340076446533203,0.61606526,0.0,Latent Space Pooled Hybrid Classifier,0.1
31.60028648376465,0.72498673,0.0,Latent Space Pooled Hybrid Classifier,0.1
29.497909545898438,0.71743923,1.0,Latent Space Pooled Hybrid Classifier,0.1
43.249351501464844,0.7607511,1.0,Latent Space Pooled Hybrid Classifier,0.1
38.44587326049805,0.74187243,1.0,Latent Space Pooled Hybrid Classifier,0.1
14.383760452270508,0.6359079,0.0,Latent Space Pooled Hybrid Classifier,0.1
35.14470672607422,0.70666116,1.0,Latent Space Pooled Hybrid Classifier,0.1
36.64542007446289,0.7279282,1.0,Latent Space Pooled Hybrid Classifier,0.1
53.06889343261719,0.8026508,1.0,Latent Space Pooled Hybrid Classifier,0.1
37.29316711425781,0.73384917,1.0,Latent Space Pooled Hybrid Classifier,0.1
33.26879119873047,0.7173975,0.0,Latent Space Pooled Hybrid Classifier,0.1
41.31376266479492,0.7577732,0.0,Latent Space Pooled Hybrid Classifier,0.1
14.09253978729248,0.6347923,0.0,Latent Space Pooled Hybrid Classifier,0.1
53.74952697753906,0.8028364,1.0,Latent Space Pooled Hybrid Classifier,0.1
16.486425399780273,0.64391774,0.0,Latent Space Pooled Hybrid Classifier,0.1
13.870250701904297,0.63394,0.0,Latent Space Pooled Hybrid Classifier,0.1
44.5129508972168,0.76578444,1.0,Latent Space Pooled Hybrid Classifier,0.1
28.761667251586914,0.71249,0.0,Latent Space Pooled Hybrid Classifier,0.1
26.132686614990234,0.6946869,1.0,Latent Space Pooled Hybrid Classifier,0.1
53.55206298828125,0.8028237,1.0,Latent Space Pooled Hybrid Classifier,0.1
30.138887405395508,0.7163799,0.0,Latent Space Pooled Hybrid Classifier,0.1
39.43415832519531,0.748303,0.0,Latent Space Pooled Hybrid Classifier,0.1
38.14803695678711,0.74265516,0.0,Latent Space Pooled Hybrid Classifier,0.1
45.445716857910156,0.7695208,1.0,Latent Space Pooled Hybrid Classifier,0.1
37.42041015625,0.73708725,1.0,Latent Space Pooled Hybrid Classifier,0.1
37.7337532043457,0.739586,0.0,Latent Space Pooled Hybrid Classifier,0.1
44.777931213378906,0.76741326,0.0,Latent Space Pooled Hybrid Classifier,0.1
41.91649627685547,0.75749356,1.0,Latent Space Pooled Hybrid Classifier,0.1
31.067646026611328,0.7201609,1.0,Latent Space Pooled Hybrid Classifier,0.1
38.06214904785156,0.7420261,1.0,Latent Space Pooled Hybrid Classifier,0.1
45.64796447753906,0.7712771,0.0,Latent Space Pooled Hybrid Classifier,0.1
44.954402923583984,0.76880217,1.0,Latent Space Pooled Hybrid Classifier,0.1
40.36249923706055,0.7511351,1.0,Latent Space Pooled Hybrid Classifier,0.1
17.547603607177734,0.64793015,1.0,Latent Space Pooled Hybrid Classifier,0.1
32.643428802490234,0.71989363,0.0,Latent Space Pooled Hybrid Classifier,0.1
15.449193954467773,0.63997626,0.0,Latent Space Pooled Hybrid Classifier,0.1
45.54111862182617,0.77016246,0.0,Latent Space Pooled Hybrid Classifier,0.1
51.244754791259766,0.8018156,0.0,Latent Space Pooled Hybrid Classifier,0.1
39.870235443115234,0.75063545,1.0,Latent Space Pooled Hybrid Classifier,0.1
41.074344635009766,0.75649214,1.0,Latent Space Pooled Hybrid Classifier,0.1
33.800167083740234,0.7089991,1.0,Latent Space Pooled Hybrid Classifier,0.1
23.166946411132812,0.6810064,0.0,Latent Space Pooled Hybrid Classifier,0.1
50.17674255371094,0.8017179,1.0,Latent Space Pooled Hybrid Classifier,0.1
35.23345947265625,0.70814013,0.0,Latent Space Pooled Hybrid Classifier,0.1
75.24923706054688,0.9030451,0.0,Latent Space Pooled Hybrid Classifier,0.1
49.69451904296875,0.80037165,0.0,Latent Space Pooled Hybrid Classifier,0.1
53.56302261352539,0.8028245,0.0,Latent Space Pooled Hybrid Classifier,0.1
22.994356155395508,0.6798467,0.0,Latent Space Pooled Hybrid Classifier,0.1
48.90946578979492,0.79675823,1.0,Latent Space Pooled Hybrid Classifier,0.1
44.98599624633789,0.7689737,0.0,Latent Space Pooled Hybrid Classifier,0.1
