id_0,mother1_0,mother2_0,color1_0,color2_0,px_0,py_0,pz_0,energy_0,mass_0,lifetime_0,spin_0,id_1,mother1_1,mother2_1,color1_1,color2_1,px_1,py_1,pz_1,energy_1,mass_1,lifetime_1,spin_1,n,muon_inv_mass,pT
-13.0,1.0,2.0,0.0,0.0,16.324367466,-25.169069375,-15.347582048,33.697407928,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,-16.324367466,25.169069375,29.32022776,41.948096289,0.0,0.0,1.0,4,74.34384628233255,29.99945043444233
-13.0,1.0,2.0,0.0,0.0,-47.205737753,-75.982102726,75.038801753,116.75822618,0.0,0.0,1.0,13.0,1.0,2.0,0.0,0.0,47.205737753,75.982102726,-127.70674444,155.91880639,0.0,0.0,-1.0,4,267.5422432145991,89.45200730821766
-13.0,1.0,2.0,0.0,0.0,18.96129776,35.498436457,-29.563230583,49.936503744,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,-18.96129776,-35.498436457,35.11245745,53.409310722,0.0,0.0,1.0,4,103.19672208369538,40.24512148863571
-13.0,1.0,2.0,0.0,0.0,26.745956256,-12.565064195,12.73840148,32.179090828,0.0,0.0,1.0,13.0,1.0,2.0,0.0,0.0,-26.745956256,12.565064195,-44.091418875,53.078057921,0.0,0.0,-1.0,4,79.28284627230497,29.550414790190956
-13.0,1.0,2.0,0.0,0.0,-30.141382994,-10.202938442,-53.718418555,62.436138684,0.0,0.0,1.0,13.0,1.0,2.0,0.0,0.0,30.141382994,10.202938442,-180.37414869,183.15959281,0.0,0.0,-1.0,4,74.28279268254595,31.82142236987897
-13.0,1.0,2.0,0.0,0.0,25.855639454,-15.164150112,-75.988277784,81.686497665,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,-25.855639454,15.164150112,26.358292521,39.915224224,0.0,0.0,1.0,4,111.01280705019626,29.974414759833277
-13.0,1.0,2.0,0.0,0.0,-19.077287101,37.854872117,-62.847049193,75.806898225,0.0,0.0,1.0,13.0,1.0,2.0,0.0,0.0,19.077287101,-37.854872117,-65.047115977,77.64059198,0.0,0.0,-1.0,4,84.78923732221166,42.39026098207471
-13.0,1.0,2.0,0.0,0.0,21.782039527,-32.846052252,54.297001089,67.093104875,0.0,0.0,1.0,13.0,1.0,2.0,0.0,0.0,-21.782039527,32.846052252,39.317746128,55.670508845,0.0,0.0,-1.0,4,79.4177811141218,39.41218586296508
-13.0,1.0,2.0,0.0,0.0,-7.860835778,23.181632537,4.7851642835,24.941504033,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,7.860835778,-23.181632537,107.60310315,110.35220267,0.0,0.0,1.0,4,75.321075514981,24.478170401588063
-13.0,1.0,2.0,0.0,0.0,-24.627394602,24.717054516,-12.949116133,37.217213188,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,24.627394602,-24.717054516,-1.8302466292,34.93982186,0.0,0.0,1.0,4,70.62724788112303,34.89185218399182
