epoch,loss,acc,auc,model,lr,weight_decay,blur_size,db_size
60,0.5775572788563503,0.70495,0.7524801904419554,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
61,0.5863502672903097,0.69805,0.7524241316723145,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
62,0.578922746477613,0.7034,0.7524648776037669,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
63,0.5758398520718714,0.7035,0.7525653794964081,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
64,0.5784723821339334,0.7025,0.7526319077761913,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
65,0.5842247233269321,0.69955,0.7525992057458283,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
66,0.5858642519659297,0.69755,0.752546953526831,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
67,0.5828467628378777,0.70555,0.7525435459999201,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
68,0.578648015761831,0.7023,0.7526262453772149,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
69,0.5878611599943441,0.69485,0.7525418213980674,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
70,0.5898171165946183,0.69475,0.7524352556730319,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
71,0.5882507203870518,0.69785,0.7523588847612764,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
72,0.5833194644967462,0.70265,0.7523518036653937,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
73,0.5794796945562788,0.704,0.7524322789573037,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
74,0.5807530312401474,0.70295,0.7524488427863858,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
75,0.5813806812474682,0.69805,0.7524719134766574,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
76,0.576317233834297,0.70625,0.7525591617995766,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
77,0.5821551534400624,0.7009,0.7525524408832138,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
78,0.5763640821359719,0.7064,0.7526415589335483,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
79,0.5795810154289197,0.70495,0.7526914933868919,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
80,0.585369738613724,0.69805,0.7526654515990615,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
81,0.5819196492243724,0.7014,0.7526784457159994,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
82,0.5774307547101549,0.70795,0.7527462311581665,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
83,0.5799697383194212,0.7035,0.7528071283352347,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
84,0.5802013000864892,0.70285,0.7528325767396827,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
85,0.5775394211908814,0.70745,0.7529130861130129,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
86,0.5816471495066479,0.70075,0.7529324192180967,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
87,0.5795302478371153,0.7021,0.752980442635571,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
88,0.5807804596272244,0.7003,0.753043105554348,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
89,0.5841564640497706,0.69975,0.7530290584535517,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
90,0.5845409115408636,0.70185,0.7530094022020136,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
91,0.5848201069102925,0.70325,0.7529732373553923,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
92,0.5861449196080494,0.69815,0.752929720506182,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
93,0.5823784984980419,0.7014,0.7529150699833975,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
94,0.5833166416283626,0.69905,0.7528974135987725,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
95,0.5814773332161508,0.70245,0.7529177002704557,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
96,0.5839975612938024,0.6993,0.7528997009733661,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
97,0.5832187423280849,0.7012,0.7529028914210802,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
98,0.5793763594642566,0.70575,0.7529493108190479,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
99,0.5840599612825236,0.6952,0.7529439410211024,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
100,0.5836162643068156,0.70225,0.7529327364818882,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
