epoch,loss,acc,auc,model,lr,weight_decay,blur_size,db_size
26,0.5833297185599804,0.71575,0.7590168924172278,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
27,0.582953680306673,0.70075,0.7589603501842326,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
28,0.5868833968415856,0.70125,0.7588008413583599,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
29,0.5789740886539221,0.7125,0.7589747729382668,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
30,0.5827608965337276,0.699,0.7588687402268345,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
31,0.5900095794349909,0.7015,0.7586789159639348,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
32,0.5801287945359945,0.7075,0.7585381229721958,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
33,0.5720617631450295,0.71825,0.7589159229387461,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
34,0.584567416459322,0.70525,0.7587988259526521,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
35,0.5736233610659838,0.7105,0.759024566719427,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
36,0.5778303071856499,0.7165,0.7591573749864386,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
37,0.5809757690876722,0.70325,0.7591629727252807,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
38,0.5724420286715031,0.71525,0.7594778446766609,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
39,0.5732363667339087,0.71525,0.7597807498508972,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
40,0.5868939235806465,0.694,0.7595070583185201,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
41,0.583585362881422,0.70275,0.759550993053921,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
42,0.5783998891711235,0.709,0.759718701389999,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
43,0.5952111687511206,0.69725,0.7593445888064105,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
44,0.5713447229936719,0.7155,0.7596219174376785,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
45,0.579040639102459,0.714,0.7596943267169454,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
46,0.58733731508255,0.70475,0.7596460416338149,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
47,0.5756266005337238,0.713,0.7597478114231012,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
48,0.5876369914039969,0.698,0.7596000600908258,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
49,0.5911693163216114,0.6985,0.7593818644167009,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
50,0.5749613251537085,0.715,0.7594838632789628,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
51,0.5902011077851057,0.6995,0.7592721457842555,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
52,0.5776639087125659,0.70625,0.7593900356637132,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
53,0.5817989930510521,0.69925,0.7593285804062276,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
54,0.5986469192430377,0.6895,0.7590933533039931,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
55,0.5721772722899914,0.71275,0.7593582112425397,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
56,0.5735570881515741,0.7065,0.7594722226198257,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
57,0.570718914270401,0.71225,0.7596659204859354,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
58,0.5778310755267739,0.706,0.7596496801047296,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
59,0.5880149314180017,0.6985,0.7594821062327611,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
60,0.5813020206987858,0.7025,0.7595173074412117,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
61,0.5768507178872824,0.70475,0.75957882226707,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
62,0.5797341503202915,0.713,0.7596569840669727,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
63,0.5880280686542392,0.7035,0.7595987454599317,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
64,0.5793453510850668,0.7065,0.7596322255703954,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
65,0.5752081479877234,0.715,0.7597378266174746,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
66,0.5758564565330744,0.709,0.75981967439872,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
67,0.5802433891221881,0.7115,0.7598605440688316,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
68,0.5721359606832266,0.711,0.7600200626563381,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
69,0.5722298845648766,0.715,0.7601598339590887,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
70,0.5775778647512197,0.709,0.7602435918487728,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
71,0.5822045207023621,0.7055,0.7602969236715238,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
72,0.5754073932766914,0.71225,0.7603631163259517,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
73,0.5791091313585639,0.7175,0.7604034181153823,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
74,0.5781272305175662,0.71575,0.760478461135372,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
75,0.5863235229626298,0.70275,0.7603865055077151,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
76,0.5879147574305534,0.6975,0.7603208281519189,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
77,0.5760532040148973,0.712,0.760346953026224,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
78,0.5722899902611971,0.71725,0.7604109960987939,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
79,0.5863003898411989,0.705,0.7602915906214304,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
80,0.5859780535101891,0.701,0.7602628992184193,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
81,0.5774676688015461,0.71325,0.760284416262742,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
82,0.58049635309726,0.7115,0.7603880009131062,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
83,0.5744594503194094,0.71325,0.7604596987321939,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
84,0.5832891408354044,0.69975,0.760416093757588,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
85,0.5896356264129281,0.69525,0.7602977994431823,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
86,0.574758063070476,0.71225,0.7603837492033676,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
87,0.5775899309664965,0.709,0.7604303659164864,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
88,0.5806344375014305,0.704,0.7604302308827048,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
89,0.5892613735049963,0.7025,0.7603767124795561,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
90,0.579156219959259,0.71225,0.7604203345350504,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
91,0.5727934129536152,0.71575,0.760458892798492,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
92,0.585782166570425,0.712,0.760458465478521,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
93,0.5856620259582996,0.697,0.7603859658660319,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
94,0.5709901237860322,0.716,0.760508213070832,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
95,0.5740759987384081,0.71725,0.7605911364296983,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
96,0.5693286154419184,0.71825,0.7607519941626351,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
97,0.5733730560168624,0.721,0.7608114568621066,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
98,0.5896039567887783,0.706,0.760741952030666,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
99,0.5749525986611843,0.71775,0.7608409834135637,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
100,0.5861672107130289,0.70825,0.7607814487254351,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
