epoch,loss,acc,auc,model,lr,weight_decay,blur_size,db_size
29,0.5812621710786394,0.7016,0.7522577522430008,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
30,0.5850057731008833,0.69895,0.7522167773183593,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
31,0.578628914751065,0.70445,0.7524599388874675,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
32,0.5844242935347709,0.69995,0.7523470409131937,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
33,0.5815131789559771,0.6984,0.7523147782032387,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
34,0.5815084846156418,0.70195,0.7523647900176044,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
35,0.5811926614327035,0.70355,0.7524194396900579,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
36,0.5796308063777389,0.702,0.7525112414813833,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
37,0.5834964449238625,0.6982,0.7524777657558959,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
38,0.5836584093464408,0.69995,0.7525311896695556,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
39,0.5815045920906553,0.70165,0.7525560737100241,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
40,0.5883595332218583,0.69465,0.7523922452178912,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
41,0.5811558073493326,0.7052,0.7524675999954501,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
42,0.584486093111099,0.7023,0.7524844463156852,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
43,0.5854406493484594,0.6959,0.7524057388320989,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
44,0.5895806786361014,0.6937,0.752236742803232,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
45,0.5854972380741387,0.6964,0.7521365050664439,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
46,0.5842180764599211,0.7006,0.7520994313318924,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
47,0.5869824742056002,0.6955,0.7519895562668154,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
48,0.5840553806465902,0.69955,0.7520040599191,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
49,0.5849525393194454,0.6972,0.7519765100296281,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
50,0.5826237653471102,0.6997,0.7519879233122437,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
51,0.5799506769818106,0.705,0.7520771260816185,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
52,0.5842895295209946,0.69755,0.7520546649874214,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
53,0.5820383304243635,0.7001,0.7520953125206508,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
54,0.5846972387687416,0.6985,0.7520395300623607,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
55,0.5810587060679296,0.70385,0.7521039203309208,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
56,0.5793163430918554,0.70345,0.7522030033201933,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
57,0.5808793220930039,0.70455,0.7522658571957828,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
58,0.5856356632177997,0.6947,0.7522377835765456,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
59,0.582723518845382,0.69835,0.7522695259809264,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
60,0.5779600464234687,0.70655,0.7523680216723414,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
61,0.5862611420215316,0.6954,0.752309021525204,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
62,0.5788356796571403,0.7042,0.7523507430375557,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
63,0.5758712409408229,0.70285,0.7524523936465812,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
64,0.5782335685316924,0.7022,0.7525240861983759,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
65,0.5840212080129392,0.69875,0.7524916072477447,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
66,0.5856263937464186,0.69715,0.7524329786990585,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
67,0.5825742841905849,0.70525,0.7524276721845199,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
68,0.5790077016991415,0.7033,0.7525063410952677,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
69,0.590186166725341,0.6928,0.7524039777844236,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
70,0.5916825965711265,0.69445,0.7522687667165971,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
71,0.5890234725870145,0.6975,0.7521856609692346,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
72,0.5841415957280784,0.702,0.7521527056135586,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
73,0.5792743349151247,0.7041,0.7522280555727896,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
74,0.5787604675171482,0.70485,0.7522832808803619,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
75,0.580839293777563,0.6974,0.7523180146388352,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
76,0.5754411993133035,0.7072,0.7524191511928632,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
77,0.5822123395409554,0.6995,0.7524000264895322,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
78,0.5762394907747864,0.7061,0.7524989491063284,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
79,0.579488271360944,0.70285,0.7525445616308626,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
80,0.5852771509604849,0.69755,0.752522469089433,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
81,0.5818411557917382,0.70235,0.7525374370736283,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
82,0.5781660649427183,0.705,0.7525856979388097,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
83,0.5826942552426818,0.70105,0.7526103780379555,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
84,0.5834230754026182,0.7019,0.7526026594119627,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
85,0.5782051002903349,0.7077,0.7526634194153051,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
86,0.5823945342355473,0.70045,0.7526661840656806,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
87,0.579071327189731,0.70165,0.7527188920639333,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
88,0.5808920702736848,0.69835,0.7527832515457366,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
89,0.5835910090215647,0.6997,0.7527752877385322,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
90,0.5847008414329238,0.6991,0.7527566716940216,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
91,0.5832072720406162,0.7027,0.7527475356016046,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
92,0.5854428569982006,0.69845,0.7527107729896976,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
93,0.5821331192733376,0.70285,0.7527033837716087,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
94,0.5832309865268173,0.69835,0.7526881719944557,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
95,0.5809785190281594,0.7029,0.7527081181993295,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
96,0.5847662628456286,0.6999,0.7526719523706722,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
97,0.5829298940433818,0.70085,0.7526843663437279,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
98,0.5796901274258923,0.70675,0.7527276122261846,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
99,0.5832899989216191,0.6965,0.752734130949908,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
100,0.5838097144084372,0.70195,0.7527152923342396,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
