epoch,loss,acc,auc,model,lr,weight_decay,blur_size,db_size
1,0.5882125462696051,0.69735,0.75344242401515,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
2,0.585710530258288,0.69765,0.7506651858311629,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
3,0.5857023057664276,0.69645,0.7493516726181673,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
4,0.5830557376715788,0.70135,0.7499625672387277,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
5,0.5853518139404855,0.6969,0.7500131246315185,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
6,0.5844108678732708,0.6993,0.750251090617438,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
7,0.5869936935461251,0.6984,0.7501743854834098,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
8,0.5824342950893815,0.6992,0.7505839899584411,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
9,0.5813073990451303,0.7044,0.7510177000054001,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
10,0.5850739103213997,0.69625,0.7509754973484772,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
11,0.5826835171052605,0.70225,0.750966092396764,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
12,0.5861135719308428,0.69635,0.7507183968333127,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
13,0.5796366263726714,0.70665,0.7510738779139542,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
14,0.5791219011613518,0.70355,0.7514566771251713,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
15,0.5825575271229835,0.7015,0.7515105338823151,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
16,0.5843401129838008,0.69755,0.7514861405846053,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
17,0.5801413190212978,0.70325,0.7517941421008864,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
18,0.5865794363295197,0.6963,0.7516009356714587,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
19,0.5833932521996225,0.7027,0.751653782501397,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
20,0.5879937638143066,0.69815,0.7514251706063326,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
21,0.5765192949088516,0.70615,0.7517478084533447,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
22,0.5867335433792916,0.69755,0.7516648070334362,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
