epoch,loss,acc,auc,model,lr,weight_decay,blur_size,db_size
1,0.5947517828576884,0.6971,0.7518304239401497,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
2,0.5871223545378181,0.6977,0.7497883544799351,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
3,0.5868035902263252,0.69605,0.7488087643318447,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
4,0.5836908767937096,0.7016,0.749632979439028,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
5,0.5863879550794128,0.6966,0.7494816504563141,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
6,0.5846572730951248,0.6992,0.7496089938477354,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
7,0.5871068554319394,0.6988,0.7495044353858059,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
8,0.5828725697508284,0.70085,0.7500399301730994,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
9,0.5813114343175463,0.7024,0.7504450312670718,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
10,0.5859025266899425,0.69625,0.7503552612106091,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
11,0.5823132604550404,0.70025,0.7503908397889403,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
12,0.5860623510400201,0.69665,0.7501506116248201,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
13,0.5805537871494415,0.7057,0.7502749142966247,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
14,0.5792361520657874,0.7044,0.7506143949727802,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
15,0.5830014959262435,0.6995,0.7506229882215196,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
16,0.5845262201348688,0.6975,0.7506027916500173,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
17,0.5803400439441584,0.70205,0.7508282058951995,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
18,0.5864716766366533,0.698,0.75066185672756,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
19,0.5835947868930307,0.7015,0.750733069095701,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
20,0.5884686740720348,0.69555,0.7505200455552702,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
21,0.5763573811692038,0.70525,0.7508866410693056,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
22,0.5865017354108726,0.69835,0.7508653333903563,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
23,0.5839129039056742,0.6977,0.7509044438178023,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
24,0.5819887583422813,0.7016,0.7509649589115939,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
25,0.5801098483383276,0.703,0.7510906060568164,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
26,0.577585143268488,0.70975,0.7513667965757789,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
27,0.5768781537842599,0.7025,0.751643036107069,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
28,0.5876778424925105,0.6977,0.751531880003307,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
