epoch,loss,acc,auc,model,lr,weight_decay,blur_size,db_size
1,0.6227018255740404,0.6845,0.7394216776402549,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
2,0.609400587156415,0.70375,0.7501017116542369,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
3,0.6051535923033953,0.707,0.7522051108764708,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
4,0.5956291537731886,0.70475,0.7525915531732118,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
5,0.5876696156337857,0.703,0.7540335702083616,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
6,0.5837418716400862,0.70975,0.7557253328856107,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
7,0.5920906234532595,0.69975,0.7552881582240351,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
8,0.5825617704540491,0.71025,0.7560072810627023,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
9,0.5893400497734547,0.709,0.7555926314892769,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
10,0.5816990733146667,0.71575,0.756381473491411,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
11,0.5862094983458519,0.70775,0.7560541888833151,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
12,0.5902451723814011,0.6995,0.7554921201180391,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
13,0.5707295462489128,0.72675,0.7567611972286483,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
14,0.5818105861544609,0.71725,0.7574297963869634,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
15,0.5909378286451101,0.6965,0.7567337462106385,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
16,0.5811386033892632,0.71075,0.7568647365825056,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
17,0.5808214833959937,0.70925,0.756683772399845,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
18,0.5815016264095902,0.70925,0.7570758150549699,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
19,0.5811513736844063,0.70725,0.7575759744068419,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
20,0.5825269659981132,0.708,0.7575218836836727,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
21,0.5762153565883636,0.71975,0.757992170723508,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
22,0.57911710254848,0.714,0.7583528691320844,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
23,0.5795804969966412,0.70425,0.7583974823627524,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
24,0.583793418481946,0.70025,0.758534284458153,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
25,0.5753476321697235,0.705,0.7588074474656022,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
26,0.575734943151474,0.71375,0.7590540157568706,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
27,0.5854680463671684,0.70125,0.7591086246210471,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
28,0.5877847773954272,0.6995,0.7590351931910733,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
29,0.5771409254521132,0.71425,0.7592224974793759,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
30,0.58445536904037,0.70225,0.759075257078839,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
31,0.5868646278977394,0.70075,0.7589019566637032,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
32,0.5787557661533356,0.71025,0.7588124892128822,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
33,0.5729303229600191,0.71875,0.7591650118858247,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
34,0.5847305245697498,0.70825,0.7590480155039849,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
35,0.5730620790272951,0.7095,0.75923890799252,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
36,0.5784348947927356,0.71425,0.7593035845100303,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
37,0.5803225114941597,0.70325,0.7592885475392868,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
38,0.570360578596592,0.7195,0.7595993545918629,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
39,0.5722640724852681,0.7145,0.7598929537863726,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
40,0.5851451996713877,0.6965,0.7595980905439066,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
41,0.5813641026616096,0.70225,0.7596732443405315,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
42,0.5771170891821384,0.7085,0.7598246382093158,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
43,0.593922283500433,0.69525,0.759446929518515,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
44,0.5722510945051908,0.7155,0.7597200523416114,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
45,0.5783879421651363,0.71325,0.7598317411933077,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
46,0.584831340238452,0.70475,0.7597982752869987,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
47,0.5737178856506944,0.7145,0.7599054566351158,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
48,0.5857257172465324,0.70025,0.759717283332846,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
49,0.587769715115428,0.69625,0.7595258899936581,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
50,0.5749854976311326,0.7155,0.7596732435464114,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
51,0.5884417342022061,0.69925,0.7594833078776695,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
52,0.5765653494745493,0.70675,0.7595702341269946,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
53,0.5813231309875846,0.70075,0.7594825182718985,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
54,0.5968439383432269,0.69475,0.759251966120241,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
55,0.5708923107013106,0.7145,0.7594832259966485,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
56,0.5739256609231234,0.70525,0.7596154775819898,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
57,0.5703222788870335,0.71325,0.7598197806318837,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
58,0.5776364523917437,0.706,0.7597872811723234,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
59,0.5871018189936876,0.69825,0.7596428649737924,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
60,0.5805503837764263,0.7085,0.7596761517587894,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
61,0.5777711644768715,0.70675,0.7597177639710888,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
62,0.5784387309104204,0.71375,0.7598175354604174,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
63,0.5861982423812151,0.705,0.7597551120740452,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
64,0.5769639797508717,0.70375,0.7598141392622452,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
65,0.5735396649688482,0.71625,0.7599231058559692,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
66,0.5751358903944492,0.71025,0.7600231120531471,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
67,0.5784717416390777,0.71175,0.7600800520555971,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
68,0.5728101264685392,0.71225,0.7602084616199422,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
69,0.5703431442379951,0.71525,0.7603437612200196,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
70,0.5759803242981434,0.70625,0.7604136889060473,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
71,0.5802710019052029,0.70675,0.7604714884782514,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
72,0.573711134493351,0.70925,0.7605341588490935,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
73,0.5788412000983953,0.71425,0.7605661956269261,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
74,0.5754842832684517,0.7155,0.7606424783259741,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
75,0.5836668219417334,0.70625,0.7605509151344865,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
76,0.5840370953083038,0.6955,0.7605154110903157,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
77,0.5747850313782692,0.7105,0.7605672678227965,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
78,0.5714866276830435,0.7205,0.7606146778527406,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
79,0.5841669058427215,0.70575,0.7604887123205127,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
80,0.5858291368931532,0.70075,0.7604603587869482,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
81,0.5759436571970582,0.71075,0.7604953297572754,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
82,0.5789531543850899,0.71175,0.7606052521917415,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
83,0.5724288895726204,0.7125,0.7606862978951062,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
84,0.5823083724826574,0.69725,0.7606398214030128,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
85,0.5884122308343649,0.69475,0.7605360432791459,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
86,0.5734091540798545,0.7105,0.7606282859980595,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
87,0.5755562856793404,0.70775,0.7606896607409501,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
88,0.5793614163994789,0.7035,0.7606950428610766,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
89,0.5874708760529757,0.704,0.7606362698985905,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
90,0.5787954153493047,0.714,0.7606790374286712,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
91,0.5710777444764972,0.71475,0.760734466312907,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
92,0.5830331705510616,0.71175,0.7607440012930398,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
93,0.5836305245757103,0.70225,0.7606815213812345,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
94,0.5693299993872643,0.7155,0.7607992959315131,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
95,0.5752259064465761,0.717,0.760880515562295,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
96,0.5701387133449316,0.718,0.7610210159420312,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
97,0.5719556082040071,0.72125,0.7610869398454237,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
98,0.5886061917990446,0.708,0.7610236552638657,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
99,0.5718944221735001,0.718,0.7611409236646628,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
100,0.5824433993548155,0.71075,0.7610989037671227,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
