epoch,loss,acc,auc,model,lr,weight_decay,blur_size,db_size
1,0.627802288159728,0.6995,0.7049383781808746,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
2,0.6051956862211227,0.71,0.7298916263028372,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
3,0.5987501218914986,0.7105,0.738869210600282,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
4,0.5967242773622274,0.71325,0.7419989045627849,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
5,0.5812810296192765,0.70725,0.7453555436498898,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
6,0.5821912679821253,0.71225,0.7484443390252759,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
7,0.5886726249009371,0.70225,0.7487874086902627,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
8,0.5796722676604986,0.71325,0.7505048390794521,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
9,0.5896550472825766,0.7055,0.7505013505108107,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
10,0.5784877501428127,0.71475,0.7516733983407222,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
11,0.5858357828110456,0.70475,0.7516114410236473,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
12,0.5934673435986042,0.69925,0.75137621397536,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
13,0.5712238941341639,0.72525,0.753164354843381,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
14,0.5793474931269884,0.715,0.7539531808953569,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
15,0.5921320710331202,0.6995,0.7535833683709313,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
16,0.5819434095174074,0.7085,0.7537436234175813,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
17,0.5835295533761382,0.704,0.7539499641012712,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
18,0.5793126141652465,0.7045,0.7543862655626794,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
19,0.5796586479991674,0.71175,0.7548844184534278,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
20,0.5840697940438986,0.70525,0.7548743678919115,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
21,0.5758307371288538,0.7205,0.7554893619578799,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
22,0.5808229446411133,0.7135,0.7557777002275531,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
23,0.5790432505309582,0.706,0.7560462476397646,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
24,0.5834517311304808,0.6985,0.7562253246667469,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
25,0.5748002883046865,0.70525,0.7566642880069253,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
26,0.5806307727470994,0.71525,0.7570930319350385,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
27,0.5844540819525719,0.702,0.7570606516882945,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
28,0.5870192116126418,0.69975,0.7569474958914643,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
29,0.5800396129488945,0.71375,0.7571547867168323,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
30,0.5836928561329842,0.69325,0.7570415327913441,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
31,0.5902495048940182,0.70075,0.7568902169651696,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
32,0.5808128621429205,0.70575,0.756781395671686,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
33,0.5723359771072865,0.7175,0.7572304383780584,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
34,0.5849103014916182,0.704,0.7571549637006249,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
35,0.5744220800697803,0.71175,0.7574348476416125,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
36,0.5779773313552141,0.71525,0.7576133541696772,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
37,0.5824366640299559,0.7045,0.7576495612220077,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
38,0.5739041585475206,0.7155,0.7579846864092318,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
39,0.5745908403769135,0.7125,0.7582994109598922,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
40,0.5882474519312382,0.69625,0.7580468991762879,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
41,0.5854688193649054,0.701,0.7581205931663612,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
42,0.5805570632219315,0.7085,0.7582757906533815,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
43,0.5966286789625883,0.69475,0.7578688651554724,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
44,0.5723128793761134,0.71475,0.7581765665833772,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
45,0.5795826585963368,0.71375,0.75828681275083,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
46,0.5875327056273818,0.70475,0.7582701449547655,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
47,0.5771344192326069,0.7145,0.7583967184669858,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
48,0.5871355794370174,0.69625,0.7583109728353918,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
49,0.5906025171279907,0.70125,0.7581483650708539,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
50,0.5765949301421642,0.7155,0.7582625159516906,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
51,0.5930686984211206,0.6965,0.7580248048487847,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
52,0.5789836142212152,0.7065,0.7581551197927531,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
53,0.582738233730197,0.6965,0.7581005022425267,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
54,0.5993657149374485,0.6905,0.7578931145184515,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
55,0.5734001975506544,0.711,0.7581576797003768,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
56,0.5738312574103475,0.70975,0.7582841700138878,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
57,0.5716047435998917,0.711,0.7585161103681085,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
58,0.5779456151649356,0.70425,0.7585267306424507,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
59,0.5889295814558864,0.69525,0.7583575987419282,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
60,0.5822104439139366,0.70225,0.7584007506332714,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
61,0.5778915882110596,0.705,0.7584688057128698,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
62,0.5805376470088959,0.715,0.7585396832506651,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
63,0.5870024245232344,0.70525,0.7585169931851818,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
64,0.5804797857999802,0.705,0.7585684641095624,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
65,0.5755540113896132,0.71575,0.7586855431059462,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
66,0.5764133147895336,0.711,0.758783242346014,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
67,0.5802833372727036,0.708,0.7588376530134745,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
68,0.5729952063411474,0.713,0.7589994569620383,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
69,0.5715712960809469,0.71425,0.759155789021023,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
70,0.5783309750258923,0.708,0.7592441312618147,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
71,0.5822782749310136,0.7075,0.759299345152055,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
72,0.5746570061892271,0.7075,0.7593929096786455,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
73,0.5791185535490513,0.7205,0.7594509370466895,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
74,0.5780728701502085,0.717,0.75953646415335,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
75,0.5857898341491818,0.70675,0.7594559647947029,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
76,0.5870061237365007,0.701,0.7594048088594056,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
77,0.5765197575092316,0.711,0.7594400423941687,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
78,0.5718693118542433,0.71775,0.7595178252267109,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
79,0.5858333595097065,0.70475,0.7594052988721824,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
80,0.5872680265456438,0.70025,0.7593796030919239,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
81,0.5780617007985711,0.714,0.7594049869190654,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
82,0.5805402528494596,0.7115,0.7595195218836087,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
83,0.5736069232225418,0.71175,0.7596155923851086,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
84,0.5844077579677105,0.7,0.759565252897876,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
85,0.5903567569330335,0.6955,0.7594537723210226,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
86,0.5747067276388407,0.7105,0.7595588202181687,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
87,0.5775978080928326,0.708,0.7596118681325567,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
88,0.5807119254022837,0.70175,0.7596211523088036,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
89,0.5887310411781073,0.705,0.7595805092388419,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
90,0.5793507834896445,0.7145,0.7596291080526518,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
91,0.5727267283946276,0.715,0.7596799000491173,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
92,0.5882088486105204,0.7125,0.7596787714148314,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
93,0.5885445382446051,0.696,0.7595919427878612,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
94,0.5716799693182111,0.71125,0.7597093991754597,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
95,0.5748874768614769,0.71925,0.7597915633429988,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
96,0.5693351123481989,0.71925,0.7599523588479631,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
97,0.573977505788207,0.7185,0.760021989000409,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
98,0.5889345537871122,0.70175,0.7599595171980482,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
99,0.5731531698256731,0.7185,0.7600783887988218,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
100,0.5842222161591053,0.7075,0.760033675532845,Lorenz-invariant Classifier,1e-6,0.01,0.1,20000
