epoch,loss,acc,auc,model,lr,weight_decay,blur_size,general_classifier_preference,db_size
16,0.5618407782167196,0.7095,0.7701552124602715,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
17,0.5661184946075082,0.70275,0.7699994585430144,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
18,0.5610802127048373,0.7015,0.7702383140731232,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
19,0.558858304284513,0.7065,0.7708072103668167,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
20,0.5656987316906452,0.701,0.7705940849538938,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
21,0.5630198419094086,0.7145,0.7709024275502897,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
22,0.5630366206169128,0.70875,0.7711801982273114,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
23,0.5621536560356617,0.70325,0.7712547587815178,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
24,0.5622534407302737,0.70475,0.7715972903572651,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
25,0.5581652093678713,0.713,0.7718187103833063,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
26,0.5547801600769162,0.71475,0.772192155344501,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
27,0.5694374721497297,0.70125,0.7720129364192257,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
28,0.5692141931504011,0.6975,0.7720892733368354,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
29,0.5551414825022221,0.71,0.7723457054051,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
30,0.5660697724670172,0.70525,0.7722889094942246,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
31,0.5650069676339626,0.7,0.7724047257042885,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
32,0.5592290628701448,0.71025,0.7725547222485407,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
33,0.5511515447869897,0.722,0.7730707524020474,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
34,0.567238493822515,0.70275,0.7730174884472958,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
35,0.5572000164538622,0.71175,0.773282690794232,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
36,0.5591933680698276,0.71225,0.7735319245027386,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
37,0.5639703348278999,0.709,0.7734731799718165,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
38,0.5506566744297743,0.72,0.7738020477996381,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
39,0.5490789003670216,0.72675,0.774213837914989,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
40,0.5691022220999002,0.69275,0.7740391650379287,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
41,0.55243912152946,0.7145,0.7743171104222417,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
42,0.5582040036097169,0.712,0.7744569705613495,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
43,0.5748172011226416,0.70025,0.774166303163631,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
44,0.55766870547086,0.72325,0.7744267638432942,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
45,0.5640494907274842,0.706,0.7745133840767091,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
46,0.5618433952331543,0.7075,0.7746067847772317,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
47,0.5498215006664395,0.723,0.7748684317477156,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
48,0.5656303316354752,0.71075,0.7747617469460376,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
49,0.5712610930204391,0.705,0.774625574152613,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
50,0.5630958089604974,0.71175,0.7746599164190295,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
51,0.5701252669095993,0.71,0.7745394616012528,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
52,0.5599583638831973,0.7165,0.7747248475860418,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
53,0.5578659102320671,0.7095,0.7747784617532734,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
54,0.5781784597784281,0.70725,0.7746125716915484,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
55,0.5581052294000983,0.714,0.7746746692639354,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
56,0.5553886406123638,0.7085,0.7747755154020273,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
57,0.5459377393126488,0.72775,0.7750548194054176,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
58,0.556199150159955,0.71375,0.7751031909438775,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
59,0.5649671275168657,0.70575,0.7750582759674437,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
60,0.5573968794196844,0.714,0.7751378881186475,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
61,0.5518814111128449,0.7125,0.7752965332321446,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
62,0.5581413507461548,0.7165,0.7754497968905468,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
63,0.5657789763063192,0.71975,0.7754863251600921,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
64,0.5614160476252437,0.70825,0.7754156956880783,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
65,0.5601626234129071,0.7165,0.7754681766080735,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
66,0.5577495219185948,0.71225,0.7755584482458168,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
67,0.5561191691085696,0.71875,0.7757441279473706,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
68,0.560499532148242,0.71975,0.7758333993098828,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
69,0.5527142658829689,0.712,0.775983971775652,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
70,0.5553142800927162,0.7155,0.7760833900711805,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
71,0.5608755853027105,0.7045,0.7761584081997789,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
72,0.5513563323765993,0.71775,0.776332844831488,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
73,0.5634168358519673,0.715,0.7763764963324613,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
74,0.5613632956519723,0.72025,0.776436280752549,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
75,0.5711100902408361,0.70425,0.7763621820832449,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
76,0.5801154896616936,0.703,0.7761786314778832,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
77,0.558216798119247,0.71075,0.7762460213088451,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
78,0.5533404173329473,0.70875,0.7762981040752192,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
79,0.5718378080055118,0.70725,0.7762180717681714,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
80,0.5705101285129786,0.7005,0.7761312296518291,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
81,0.5581261329352856,0.70625,0.7761720428175054,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
82,0.564885032363236,0.7125,0.7762390903624905,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
83,0.5479180011898279,0.72075,0.7764019991958286,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
84,0.5647866949439049,0.713,0.77634793198013,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
85,0.5876639513298869,0.70125,0.7761588363759588,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
86,0.5670256689190865,0.71625,0.7761193297348451,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
87,0.5626399973407388,0.707,0.7760932153923347,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
88,0.5582184959203005,0.71425,0.7761335537826869,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
89,0.5701329801231623,0.71425,0.7761084242012058,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
90,0.56618573050946,0.705,0.7760928077843398,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
91,0.5582331279292703,0.71725,0.7761629139541598,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
92,0.5670273257419467,0.71975,0.7762217133747322,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
93,0.5587515383958817,0.70975,0.7762803102783916,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
94,0.5622538216412067,0.712,0.7763203979106762,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
95,0.5483960285782814,0.71825,0.7765028536503829,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
96,0.5529933944344521,0.72225,0.7766031475362989,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
97,0.5598924960941076,0.71775,0.7766634645654853,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
98,0.5714314375072718,0.7025,0.776564894936189,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
99,0.5635717278346419,0.714,0.776593394366875,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
100,0.5688905138522387,0.709,0.7765536988039278,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
