epoch,loss,acc,auc,model,lr,weight_decay,blur_size,general_classifier_preference,db_size
1,0.6133400388062,0.70225,0.738135563234042,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
2,0.5843870509415865,0.71775,0.7504801372273169,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
3,0.5750654302537441,0.70375,0.755777039573928,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
4,0.5752955703064799,0.71225,0.7583210879608184,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
5,0.5639820313081145,0.71175,0.7610155964344472,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
6,0.5605968441814184,0.71325,0.7636159928565234,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
7,0.5764805153012276,0.70325,0.7632132741111942,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
8,0.5598435811698437,0.71475,0.7647670836669376,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
9,0.5702854115515947,0.7045,0.7646832479560427,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
10,0.557452742010355,0.71475,0.7662796987010377,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
11,0.5663436595350504,0.7085,0.7664862764721482,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
12,0.5699886027723551,0.70075,0.7665760124104656,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
13,0.5534342844039202,0.72025,0.7682103045253114,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
14,0.5592903792858124,0.72775,0.7691385003941327,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
15,0.5754704549908638,0.7025,0.7688397597663646,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
16,0.562287806533277,0.70925,0.769261148598923,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
17,0.5628302693367004,0.70725,0.7693201430247729,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
18,0.5628196615725756,0.70525,0.7692655374476977,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
19,0.5591925289481878,0.70425,0.7696889265136629,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
20,0.5617370447143912,0.717,0.7697908534187862,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
21,0.5628368742763996,0.70825,0.770189640087338,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
22,0.5613209055736661,0.7145,0.7704772021259989,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
23,0.561008277349174,0.7075,0.7706569589748626,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
24,0.562644318677485,0.704,0.7708766577750921,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
25,0.562112545594573,0.70425,0.7708934459814794,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
26,0.5559873459860682,0.71125,0.7711654290757898,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
27,0.570364648476243,0.706,0.7709625405338996,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
28,0.5699472855776548,0.69925,0.7710050961400758,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
29,0.554082814604044,0.714,0.7712999304495012,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
30,0.5697318390011787,0.70425,0.7710937511346412,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
31,0.5640977937728167,0.70175,0.7711928573036252,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
32,0.5617938879877329,0.70975,0.7712792347683857,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
33,0.5512673137709498,0.72825,0.7717267383959006,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
34,0.5673415642231703,0.70175,0.7716980699319914,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
35,0.5564963091164827,0.7115,0.7720176228561475,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
36,0.5594609910622239,0.71625,0.7722752844147388,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
37,0.5635303137823939,0.711,0.7722477715527438,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
38,0.5508875176310539,0.7245,0.7726118210790971,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
39,0.5531919542700052,0.72525,0.7729543875793773,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
40,0.5716205630451441,0.6945,0.7727616316357213,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
41,0.5549015086144209,0.713,0.7730509096533802,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
42,0.5554393213242292,0.722,0.7732336731153936,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
43,0.5735804196447134,0.694,0.7729766401166882,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
44,0.5595603715628386,0.71925,0.7731421852452319,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
45,0.5656864661723375,0.709,0.7731999598240121,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
46,0.5658597974106669,0.7095,0.773196096643466,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
47,0.5559418732300401,0.71675,0.773281909063995,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
48,0.5706863943487406,0.711,0.7730931846927915,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
49,0.5726613644510508,0.706,0.7729328002312958,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
50,0.5646968008950353,0.718,0.7729283001645632,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
51,0.5694207111373544,0.7065,0.7728062373219037,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
52,0.558462405577302,0.71775,0.773016168977735,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
53,0.5629246616736054,0.7005,0.7729759429250892,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
54,0.5801674462854862,0.70025,0.7727742314061379,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
55,0.5619414178654552,0.71475,0.7727938083514625,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
56,0.5578325232490897,0.70375,0.7728984236137818,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
57,0.5518117323517799,0.719,0.7731033256699907,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
58,0.5694240499287844,0.70475,0.7729282783884385,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
59,0.5677807405591011,0.70375,0.7728497931397835,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
60,0.5641630496829748,0.70775,0.7728255339342128,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
61,0.5549669582396746,0.715,0.7729659937040055,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
62,0.5706832818686962,0.71,0.772997866293901,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
63,0.5762462075799704,0.703,0.7728828561369678,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
64,0.565798781812191,0.694,0.7727768664946099,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
65,0.5617969036102295,0.72075,0.7728588061704288,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
66,0.5696303239092231,0.70725,0.7727687098807791,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
67,0.5630867248401046,0.71675,0.7728651908456937,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
68,0.5652289539575577,0.71825,0.7729033622812101,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
69,0.5523104798048735,0.71475,0.7730782025388974,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
70,0.5614728890359402,0.71675,0.7730775176813707,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
71,0.5681430911645293,0.703,0.7730711546540423,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
72,0.5594320259988308,0.71725,0.7731508694757315,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
73,0.5669947993010283,0.71325,0.7731500397188245,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
74,0.5656015146523714,0.714,0.7731381317999081,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
75,0.5814877273514867,0.702,0.7729572705170772,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
76,0.5844596577808261,0.694,0.7727315289858149,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
77,0.5645238012075424,0.725,0.772759037611854,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
78,0.5630094073712826,0.69475,0.7727217700973525,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
79,0.5732980435714126,0.70475,0.7725994763301147,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
80,0.576715525239706,0.68725,0.772466585526412,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
81,0.5635677976533771,0.70975,0.7724421878992013,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
