epoch,loss,acc,auc,model,lr,weight_decay,blur_size,general_classifier_preference,db_size
20,0.562006127089262,0.70725,0.7716959987027183,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
21,0.5594374760985374,0.7105,0.7720500218549323,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
22,0.5607686815783381,0.71,0.7723164458312736,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
23,0.561977032572031,0.711,0.7724043874466489,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
24,0.5650652311742306,0.71025,0.7725253511207516,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
25,0.5624414663761854,0.70725,0.7725053403829886,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
26,0.5498108780011535,0.72425,0.7730843225680564,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
27,0.566505141556263,0.70675,0.7729928284187031,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
28,0.570289365015924,0.70025,0.7730145825102064,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
29,0.5578471254557371,0.70825,0.773153563204468,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
30,0.5689921770244837,0.70425,0.7728661582650324,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
31,0.5645113028585911,0.70825,0.7728641667890386,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
32,0.560514128766954,0.70775,0.7728479061987428,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
33,0.5556754665449262,0.721,0.7730470212215954,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
34,0.5666806558147073,0.70775,0.7728964612280318,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
35,0.5550169385969639,0.71975,0.7731349300784427,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
36,0.5597417494282126,0.712,0.7733279424412965,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
37,0.5625028368085623,0.698,0.7731934455710412,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
38,0.5529137831181288,0.725,0.773449965783664,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
39,0.5528113935142756,0.723,0.7737346767200889,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
40,0.5725731439888477,0.699,0.773433710822664,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
41,0.5587614104151726,0.705,0.77351027313956,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
42,0.5539860259741545,0.72025,0.7737313431935503,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
43,0.5731351980939507,0.70025,0.7734600336250576,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
44,0.5589855313301086,0.72375,0.7736393730871922,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
45,0.5638401908800006,0.70925,0.773669576065458,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
46,0.5685674091801047,0.709,0.7735465288755083,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
47,0.5568487225100398,0.71925,0.7736399798596018,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
48,0.5709059480577707,0.7125,0.773384498481224,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
49,0.5704403966665268,0.705,0.7732247256793273,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
50,0.5620262902230024,0.7175,0.7731864735790255,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
51,0.5701647065579891,0.7035,0.7730577485691005,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
52,0.5610013706609607,0.71925,0.7731653210796072,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
53,0.562621932476759,0.70825,0.7730947272739915,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
54,0.5795309953391552,0.7025,0.7728659955852838,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
55,0.5584001410752535,0.71875,0.7728989555888531,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
56,0.5564706781879067,0.71175,0.7730064455549169,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
57,0.5477295834571123,0.723,0.7732509270257515,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
58,0.5582087701186538,0.70925,0.7732259266813573,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
59,0.5687077138572931,0.69975,0.7731230114497296,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
60,0.5635849721729755,0.70425,0.7731419327734621,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
61,0.5549918059259653,0.71525,0.773292549587285,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
62,0.5577233880758286,0.72175,0.7734677148024387,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
63,0.5684122201055288,0.719,0.7734586972144046,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
64,0.5667997058480978,0.70675,0.7733190030350489,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
65,0.5564424777403474,0.72,0.7734283460901925,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
66,0.5597930550575256,0.716,0.7734826042410781,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
67,0.5578940995037556,0.7285,0.7736237543230567,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
68,0.5630180463194847,0.71725,0.7736399422955391,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
69,0.5514081278815866,0.7125,0.7738041523369398,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
70,0.5561285326257348,0.721,0.7738715190422234,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
71,0.564509442076087,0.703,0.773848562208431,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
72,0.5553674306720495,0.7125,0.7739486882574657,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
73,0.5666134906932712,0.71375,0.773914306672092,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
74,0.558094197884202,0.72525,0.7740113146583373,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
75,0.5745207630097866,0.708,0.7738867712314906,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
76,0.5727895107120275,0.71225,0.7737644383955303,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
77,0.5590439215302467,0.7175,0.7737909929857102,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
78,0.5535520361736417,0.72175,0.7738609995754194,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
79,0.567066790536046,0.7165,0.7738095389821378,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
80,0.5701187755912542,0.7075,0.7737966859884243,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
81,0.5540085947141051,0.7175,0.7738778849444441,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
82,0.5601071920245886,0.717,0.7740029916709991,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
83,0.5518581410869956,0.7185,0.7741396871281483,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
84,0.5629792772233486,0.71425,0.7740914231993504,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
85,0.5817695613950491,0.698,0.7739063043298879,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
86,0.5594834312796593,0.715,0.7739109560609416,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
87,0.5606864728033543,0.72175,0.7739085790633753,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
88,0.5584690673276782,0.709,0.7739186706981176,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
89,0.5722738169133663,0.716,0.7738552285235363,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
90,0.563137972727418,0.7195,0.7738480336244268,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
91,0.5596145400777459,0.72975,0.7738610947138018,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
92,0.5628813914954662,0.7225,0.7739242714251324,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
93,0.5625334354117513,0.7145,0.773888249571313,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
94,0.558908773586154,0.7215,0.7739208874298212,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
95,0.5510248420760036,0.7295,0.7740945828310132,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
96,0.5515769822522998,0.7325,0.7742360959147654,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
97,0.5568084847182035,0.722,0.7742925133170494,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
98,0.5695080421864986,0.71375,0.7742314526863806,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
99,0.5564952353015542,0.72125,0.7743344696815969,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
100,0.5661392584443092,0.7195,0.7743034274673,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
