epoch,loss,acc,auc,model,lr,weight_decay,blur_size,general_classifier_preference,db_size
1,0.570145284104499,0.70075,0.7660820480128001,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
2,0.5682948941637755,0.7045,0.7675361988921854,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
3,0.566329618548132,0.70215,0.7684084860806327,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
4,0.5647462164140811,0.70645,0.7696995151132021,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
5,0.5642223462557338,0.7088,0.7702373779873477,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
6,0.5629159853716564,0.7108,0.771187806711701,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
7,0.5669141831291709,0.7021,0.7715448723996963,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
8,0.5669367734793644,0.70665,0.7713467161331626,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
9,0.5619533456814517,0.71325,0.771740000008326,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
10,0.5604131730498781,0.7102,0.7721797967803994,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
11,0.5597273204357002,0.70895,0.7725028635855251,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
12,0.5670312007141721,0.7052,0.7722803799550195,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
13,0.5603298022868527,0.71485,0.7726863821331014,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
14,0.5569854929189014,0.7141,0.7732040372804447,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
15,0.5599471727374253,0.71,0.773280218800152,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
16,0.5629361535713171,0.7048,0.7731939656011351,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
17,0.5636176428977092,0.70835,0.77325983294649,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
18,0.565124714260648,0.7066,0.7731973919362756,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
19,0.5610076135890499,0.70885,0.7732675103950547,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
20,0.5648286972835566,0.7059,0.7732243878246826,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
21,0.5543877338148226,0.71655,0.7736815691493825,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
22,0.5661390218765113,0.705,0.7736261114478298,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
23,0.5661045793135455,0.70225,0.7735386646757937,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
24,0.5578519688670043,0.7104,0.7737026389335868,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
25,0.5591244762110862,0.7103,0.7739278341203027,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
26,0.5539782001714039,0.7159,0.7743216837908117,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
27,0.5526027590226216,0.71175,0.7746370146129186,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
28,0.5631474850663714,0.70445,0.7745810548019643,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
29,0.5606355099541367,0.7058,0.774702491330086,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
30,0.5624598872130084,0.70875,0.7747251512226199,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
31,0.5570905273127708,0.7145,0.7749179953835963,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
32,0.5606547669999918,0.708,0.7749323530757037,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
33,0.5568385541818703,0.70995,0.775059779101392,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
34,0.5587631266587859,0.713,0.7752063472796685,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
35,0.5602510725237002,0.70975,0.7752521258014182,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
