epoch,loss,acc,auc,model,lr,weight_decay,blur_size,general_classifier_preference,db_size
1,0.6010902542620897,0.701,0.7387170124202264,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
2,0.5863192481920123,0.7065,0.7493620132966664,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
3,0.5752884186804295,0.70075,0.7569287436165208,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
4,0.5839216131716967,0.7045,0.7573904245325892,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
5,0.5708402013406157,0.7,0.758905323895691,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
6,0.5639694184064865,0.70375,0.7620388558839047,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
7,0.5789106879383326,0.70375,0.7615796596798939,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
8,0.5624969834461808,0.7115,0.7631614839645362,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
9,0.5730104967951775,0.70025,0.763185309766976,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
10,0.5612588562071323,0.70325,0.764676326717477,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
11,0.5703726820647717,0.699,0.7646904096213616,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
12,0.5752717275172472,0.6935,0.7646752468838602,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
13,0.5600853338837624,0.7205,0.7659046025591324,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
14,0.5633886195719242,0.72,0.7669526152867537,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
15,0.5806639492511749,0.6985,0.7666379776332575,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
16,0.5636605434119701,0.704,0.7672275168514435,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
17,0.5661254450678825,0.708,0.7674360119450881,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
18,0.5652440879493952,0.70425,0.767704865608257,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
19,0.5626091100275517,0.708,0.7682221677798945,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
20,0.563264774158597,0.70925,0.7683672537951453,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
21,0.5561488308012486,0.71425,0.7691193236214539,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
22,0.5663427216932178,0.711,0.7693585612729409,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
23,0.5634487308561802,0.70475,0.7694992269505465,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
24,0.5682151149958372,0.69875,0.7696747243220735,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
25,0.562493490986526,0.701,0.769824520079119,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
26,0.567571765743196,0.71575,0.7701586552821615,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
27,0.5687221046537161,0.7035,0.7701216852607191,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
28,0.568924630060792,0.70575,0.7702606513356509,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
29,0.5569849377498031,0.7165,0.7705395088026357,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
30,0.5717611033469439,0.69375,0.770337771668099,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
31,0.5775169637054205,0.70375,0.770231696239763,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
32,0.5592849608510733,0.721,0.7704580553811582,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
33,0.5557779585942626,0.7185,0.7709460247912149,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
34,0.5695283338427544,0.71025,0.7709257293593229,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
35,0.5605243006721139,0.71625,0.7711984835601297,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
36,0.5620533991605043,0.70625,0.7713881628410495,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
37,0.5617985855787992,0.70575,0.77144987880348,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
38,0.5536009166389704,0.71925,0.7717794186902764,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
39,0.5605043396353722,0.7165,0.7720631754888126,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
40,0.5758541813120246,0.689,0.7717870069944746,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
41,0.5630985051393509,0.70675,0.7718740573749615,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
42,0.5570631502196193,0.71725,0.77214955922473,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
43,0.5699860975146294,0.7065,0.7721172304752305,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
44,0.556120821274817,0.728,0.772439075806489,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
45,0.5626599472016096,0.71275,0.7726200508352354,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
46,0.5673102447763085,0.712,0.7726325390810919,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
47,0.5565773835405707,0.7195,0.7728067194973357,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
48,0.5678344555199146,0.70525,0.7727048544220034,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
49,0.5675571961328387,0.706,0.7726773880736891,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
50,0.5628561563789845,0.7185,0.7726827292830891,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
51,0.5702985506504774,0.70325,0.7725749420806961,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
52,0.5602017529308796,0.71575,0.7727446381854398,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
53,0.5628343122079968,0.70475,0.7727642893964995,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
54,0.5853683538734913,0.694,0.7725802041909092,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
55,0.5668585188686848,0.7145,0.7725242604413283,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
56,0.5565925324335694,0.706,0.772640299256805,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
