epoch,loss,acc,auc,model,lr,weight_decay,blur_size,general_classifier_preference,db_size
1,0.5728980803945262,0.70335,0.7651760773504834,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
2,0.568920809751863,0.70625,0.7664459676156773,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
3,0.569060890537918,0.70465,0.7669941821974859,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
4,0.5639003145087297,0.71075,0.7687241967518245,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
5,0.5676139107175694,0.7062,0.7689746513128491,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
6,0.5644249897094289,0.7091,0.7698389734052249,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
7,0.5675596837784834,0.7052,0.7701184417429721,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
8,0.565539251467225,0.7106,0.7703424990553479,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
9,0.5630765280146508,0.7117,0.7708385053982537,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
10,0.5627919439297573,0.7052,0.7711864186616856,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
11,0.5597112393303282,0.7125,0.7716033317841952,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
12,0.5673072740530513,0.70535,0.7714319639234875,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
13,0.5596932485984389,0.716,0.77204622667016,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
14,0.5585826673325459,0.71445,0.77252627585319,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
15,0.5631933151536687,0.71,0.7724602970307618,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
16,0.564042329788208,0.7084,0.7724147960142255,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
17,0.5633023388826164,0.71615,0.7724412726282177,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
18,0.5652611249951041,0.70835,0.7724027823075819,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
19,0.5618904863193537,0.7103,0.772459962392538,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
20,0.5681408129300282,0.7064,0.772359516163947,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
21,0.5546339125769912,0.71555,0.772820552944518,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
22,0.5661065568969508,0.70605,0.7727691018714629,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
23,0.559951487240518,0.71025,0.7730046074744911,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
24,0.5581400396337934,0.71235,0.7732382071653767,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
25,0.558028198351526,0.7133,0.7735213812043688,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
26,0.5529719192510957,0.71795,0.7739759361343214,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
27,0.5532254172358543,0.71535,0.7743020673534842,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
28,0.5619493204696923,0.7081,0.7743036261137092,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
29,0.5595821639534774,0.70825,0.7744253465499443,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
30,0.5605003533849291,0.71375,0.7744816312974842,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
31,0.5571959189548614,0.71165,0.7746837762402773,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
32,0.5608928708513831,0.7129,0.7747230304859037,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
33,0.5572654532778795,0.7136,0.7748309066956264,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
