epoch,loss,acc,auc,model,lr,weight_decay,blur_size,general_classifier_preference,db_size
33,0.5576404625443137,0.71465,0.7743621642652557,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
34,0.5593103255815567,0.7114,0.7745337270866808,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
35,0.5584617581716769,0.7135,0.7746253565593559,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
36,0.5565253112726151,0.7139,0.7748026110302988,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
37,0.5598425094489079,0.7104,0.7748685496428868,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
38,0.5582641589034135,0.7116,0.7750061977384994,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
39,0.5582536540593311,0.7155,0.7750853018549765,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
40,0.5682621924740494,0.70665,0.7749139242439872,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
41,0.5582026674109659,0.71295,0.7750464566137056,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
42,0.5595478664158257,0.7123,0.7751355302405528,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
43,0.5626329198764388,0.70575,0.775116922544545,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
44,0.5645549568780668,0.7066,0.7750360232753212,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
45,0.5612731961308012,0.71205,0.775039475394925,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
46,0.5615126268499216,0.7132,0.775058701037215,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
47,0.5655835060177336,0.70585,0.7749519244718108,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
48,0.55742979581189,0.71475,0.7750574216170697,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
49,0.5566635008450527,0.7147,0.7751289492656004,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
50,0.5590762849066667,0.71065,0.7751689558238634,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
51,0.5544962360980404,0.7179,0.7753060224045614,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
52,0.5565745997580753,0.71015,0.7754084648828413,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
53,0.5610369774186688,0.71295,0.7754385004228067,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
54,0.5593157328997448,0.711,0.7754771061142506,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
55,0.557745229096929,0.71645,0.7755526549590838,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
56,0.5561288591403111,0.7159,0.7756861071631942,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
57,0.5615536868572235,0.7093,0.7757152569544354,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
58,0.5588378165937533,0.7105,0.775755220241592,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
59,0.5554369167917094,0.71165,0.7758427588342447,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
60,0.5522861712297816,0.717,0.7760217984735333,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
61,0.5627273829879275,0.705,0.7760014794082015,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
62,0.5552360265497949,0.71335,0.7760505111066508,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
63,0.5512533011330161,0.71545,0.7762023148178098,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
64,0.5545672276976762,0.7138,0.7763044751142555,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
65,0.5561049853920177,0.71215,0.7763504881332147,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
66,0.5658804512327644,0.70905,0.7762830708664002,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
67,0.5569221677294203,0.7157,0.7763413062362967,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
68,0.5545704920960081,0.71495,0.7764286309175149,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
69,0.5603435876642823,0.70925,0.7764406811933795,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
70,0.5627401790041833,0.7084,0.7764200151470066,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
71,0.5594884208433187,0.7091,0.7764385997070181,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
72,0.5564615056393253,0.71585,0.7764953816494103,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
73,0.556362582240135,0.7154,0.7765437509905069,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
74,0.5547633472901241,0.7158,0.7766130960572684,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
75,0.5549185887263839,0.7133,0.7766953515171102,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
76,0.5521432732700542,0.71775,0.7768010554162009,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
77,0.5518870325225174,0.7182,0.7769141137095247,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
78,0.5485684313591878,0.72105,0.7770668982695186,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
79,0.5532014798966183,0.71795,0.7771323970634223,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
80,0.5611086303641082,0.70965,0.7771168174244514,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
81,0.5585518870384071,0.71195,0.7770977951676088,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
82,0.5509387410370408,0.7186,0.7772010621773905,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
83,0.5531915566723817,0.71645,0.7772993190806782,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
84,0.5564110239220273,0.7104,0.777339418903977,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
85,0.5567943560090035,0.7115,0.7773947014436108,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
86,0.5555516031517345,0.70995,0.7774416004319252,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
87,0.5545868847020872,0.7095,0.7774949671376202,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
88,0.5572120068938868,0.70905,0.7775350386990665,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
89,0.5547039243066387,0.71235,0.7775903105630604,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
90,0.556610772564153,0.7093,0.7776192640163522,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
91,0.5600941608286207,0.70865,0.7776317494456042,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
92,0.5568272989646644,0.7091,0.7776337019556995,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
93,0.5548137973068626,0.7103,0.7776767358143896,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
94,0.5591279101219906,0.705,0.7776673578407095,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
95,0.5526459744781446,0.71475,0.7777411207775621,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
96,0.5558187179504686,0.7141,0.7777833870409498,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
97,0.5649897792157094,0.70575,0.7777066645516595,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
98,0.5483447691057898,0.71875,0.7778247293969165,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
99,0.5574644392083405,0.7124,0.7778572724597316,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
100,0.5578016555233366,0.7114,0.7778662407337362,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
