epoch,loss,acc,auc,model,lr,weight_decay,blur_size,general_classifier_preference,db_size
1,0.6426849437367385,0.6356,0.6910275039218995,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
2,0.6177762135578568,0.6693,0.7089343458717717,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
3,0.6041477561756304,0.67005,0.7181783265184088,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
4,0.5968560614403645,0.68395,0.7258654349437109,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
5,0.5913771072011085,0.6865,0.7305365600649195,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
6,0.5844872470494289,0.69115,0.7355655276038182,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
7,0.5817483177610264,0.6876,0.7389876480377958,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
8,0.5807555120462066,0.7005,0.7419975528458591,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
9,0.5778864800550376,0.70045,0.7443193366004494,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
10,0.574393971710448,0.69535,0.7463862382722204,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
11,0.5739230524962116,0.7003,0.747693480793294,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
12,0.5784930182490379,0.69785,0.7486001319716419,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
13,0.5679784838561039,0.7051,0.7503803989040755,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
14,0.5678078627130788,0.7051,0.7520464387418043,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
15,0.5758916870423942,0.69485,0.7525062634404607,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
16,0.5680967575045908,0.7034,0.7535764855165534,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
17,0.5669474531510833,0.70825,0.7545732076683916,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
18,0.5708534271474097,0.6969,0.7552698844874414,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
19,0.5658151359315131,0.7051,0.756155124348451,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
20,0.5685390065050429,0.70255,0.7568981569031731,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
21,0.5605015878085118,0.71295,0.7578920050561515,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
22,0.568872448175576,0.7044,0.7584276215764417,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
23,0.5616970933546686,0.7089,0.759253181251878,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
24,0.5618051729004854,0.71235,0.7600108587271444,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
25,0.5618468019992683,0.70905,0.7607800032695762,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
26,0.5641218539635846,0.7039,0.7612576195008346,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
27,0.5584050980722828,0.71015,0.7619680453327926,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
28,0.5720170423103745,0.694,0.762007108301273,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
29,0.5664905288796516,0.70445,0.7623923734854076,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
30,0.5664075641495407,0.7045,0.7627253831636979,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
31,0.559041454154215,0.70935,0.7632131898949421,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
32,0.5599522260343952,0.7146,0.7637542143106361,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
33,0.5658161505392403,0.701,0.7639385822118077,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
34,0.5567252569517512,0.71505,0.7646002972149486,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
35,0.5627897317242471,0.7043,0.7648853025774498,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
36,0.5547198989209096,0.71335,0.7654752382264751,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
37,0.5563082601993706,0.71045,0.7659431559136566,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
38,0.5586506014416932,0.7099,0.7663329540469112,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
39,0.5532417107539572,0.71435,0.7668485700197543,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
40,0.5714186046533524,0.7009,0.7668224994122345,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
41,0.5538292941014478,0.71185,0.7673144048232045,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
42,0.5574769265712447,0.7129,0.7676905985573266,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
43,0.5632631482592054,0.7035,0.7678256364628326,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
44,0.5657671570398246,0.70395,0.7679456422722706,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
45,0.56015782314501,0.713,0.7681544159967425,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
46,0.5634736752813789,0.7104,0.7683133538129169,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
47,0.5614533116863032,0.70865,0.7684900745801921,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
48,0.56063226833465,0.71,0.768713681666837,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
49,0.5551664943148376,0.71425,0.7690286393008358,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
50,0.5531184885911881,0.7169,0.7693683381496843,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
51,0.5535597040015421,0.7143,0.7696996554481068,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
52,0.5618777263696026,0.70265,0.7698273379779769,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
53,0.556669179800969,0.7102,0.7700810928449275,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
54,0.5599851306456669,0.7107,0.7702404853224716,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
55,0.5511283231009344,0.71575,0.7705461487505049,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
56,0.5464614373483475,0.7214,0.7709895656494274,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
57,0.5518664814484348,0.71495,0.7713093189472098,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
58,0.553561564843366,0.70975,0.7715474473926659,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
59,0.554942938932188,0.70605,0.7717547961430888,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
60,0.5492191390626749,0.71725,0.7720920793558625,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
61,0.556025942799392,0.7162,0.772275766671328,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
62,0.5529381610026025,0.7162,0.7724594682717678,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
63,0.5416564502913481,0.7224,0.7728587617690127,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
64,0.5536794241066951,0.71095,0.7730668171437411,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
65,0.5449426145690262,0.7182,0.7733946322401564,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
66,0.5578777941928548,0.7068,0.7735185934969445,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
67,0.5563612730260108,0.71505,0.7736606451332715,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
68,0.553335579907059,0.71135,0.7738421738621689,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
69,0.5541925675170437,0.71165,0.7740272888374788,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
70,0.5564439106898703,0.70785,0.7741385629269694,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
71,0.5528233368305644,0.7164,0.7742942284931923,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
72,0.5564929406354382,0.7131,0.7744208456681215,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
73,0.5475673328159721,0.7211,0.7746299717718617,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
74,0.5443858263219238,0.72215,0.7748736732779997,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
75,0.5492173108705289,0.71395,0.775039809123199,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
76,0.5466127530404716,0.7215,0.7752579803122429,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
77,0.5457821532039885,0.71915,0.7754992600240129,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
78,0.5521365525616202,0.7121,0.7756346252256733,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
79,0.5449290190153061,0.72425,0.775882325484429,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
80,0.5495255845747177,0.7145,0.776046121358659,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
81,0.5517232414263828,0.7143,0.7761597096266246,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
82,0.5447451003417847,0.72445,0.7763857732938951,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
83,0.5427759253675011,0.7209,0.7766466864569765,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
84,0.5489103359401606,0.71775,0.7767941712007834,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
85,0.5476114951121579,0.7187,0.7769896233770401,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
86,0.543153893985566,0.71795,0.7772203078955313,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
87,0.5460752079820936,0.71295,0.7773913366907106,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
88,0.544859215522268,0.7176,0.7775867437475927,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
89,0.5470461078510163,0.71555,0.777745064797001,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
90,0.5455141583825373,0.72015,0.777910450700908,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
91,0.5519908207237341,0.71115,0.7780181146311905,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
92,0.5446579667033663,0.71735,0.7781867826284126,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
93,0.5457346344449717,0.7207,0.7783551355246716,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
94,0.5438262233688573,0.7193,0.7785384370508495,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
95,0.5527199267581769,0.70845,0.7786144408637925,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
96,0.5459205622126342,0.72135,0.7787623304013707,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
97,0.5435829582108054,0.71595,0.7789416640925617,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
98,0.5369182627671844,0.72635,0.7791677017674431,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
99,0.5451645503757866,0.7201,0.7793224505195621,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
100,0.546741467372627,0.71915,0.7794460639221884,Latent Space Pooled Hybrid Classifier,0.00001,0.0001,0.1,1,100000
