epoch,loss,acc,auc,model,lr,weight_decay,blur_size,general_classifier_preference,db_size
75,0.5540671722524485,0.7136,0.7774077104408218,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
76,0.5447738297805664,0.718,0.7775976751516611,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
77,0.5517511064079916,0.7179,0.7777251503942584,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
78,0.5447257070025061,0.71775,0.7779061152445544,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
79,0.5531527929624934,0.7149,0.7780029042426093,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
80,0.5686808029177842,0.70235,0.7779226289712841,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
81,0.5562684689737429,0.7074,0.7779435599930797,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
82,0.5465981730609942,0.71695,0.7780755067120804,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
83,0.54712843306505,0.71945,0.7782316926336978,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
84,0.5531989844741335,0.7104,0.7783096020982785,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
85,0.5533605536837487,0.7127,0.7784083200244627,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
86,0.5534394058831937,0.70785,0.7784920320222779,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
87,0.5551199335960826,0.7088,0.7785382807531537,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
88,0.5569007013254105,0.7109,0.7786084749847937,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
89,0.5539861266400404,0.71205,0.7786785158167923,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
90,0.5531144825516233,0.71405,0.7787462207140714,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
91,0.5573272568405054,0.7091,0.7787744376147707,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
92,0.5503869969753703,0.70955,0.7788565359040687,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
93,0.5517150102906926,0.71735,0.7789300431446363,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
94,0.5510073423765267,0.71245,0.7790026336748629,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
95,0.5469185047468562,0.7211,0.7791386767253939,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
96,0.5590359261081477,0.70725,0.7791590335194888,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
97,0.5536531752841488,0.70915,0.7791847177208412,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
98,0.5452179392431952,0.72095,0.77932575072927,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
99,0.5486962838917021,0.71605,0.7794429850824934,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
100,0.5482272986014178,0.7205,0.7795439830355958,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
