epoch,loss,acc,auc,model,lr,weight_decay,blur_size,general_classifier_preference,db_size
48,0.5611871367047547,0.713,0.7729899277857128,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
49,0.5598312885897934,0.7138,0.7730477819604886,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
50,0.562157959695075,0.7081,0.7730543666269722,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
51,0.5611947809055353,0.7109,0.7731176241831786,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
52,0.5591108001721133,0.70825,0.7732130230763822,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
53,0.5709488762032454,0.7018,0.7730660537335453,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
54,0.5656534253032344,0.70555,0.7730387384266098,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
55,0.5594111979007721,0.71485,0.7731267082754555,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
56,0.5606545168123428,0.7143,0.7732072886808069,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
57,0.5628984925473571,0.7104,0.773248449705542,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
58,0.5605198704892662,0.708,0.7733087193007723,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
59,0.5564420955955602,0.7146,0.7734207739325383,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
60,0.5573605344553662,0.71425,0.7735570432141119,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
61,0.564178991469608,0.7071,0.7735476292756641,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
62,0.5663867300483072,0.7061,0.773477029472567,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
63,0.5566569836276352,0.7153,0.7735932707100581,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
64,0.5581799644953126,0.71125,0.773698349415196,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
65,0.5579474817036064,0.71075,0.773744104962344,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
66,0.565196583225469,0.7096,0.7737123014945282,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
67,0.5581580231523817,0.7153,0.7738197174031816,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
68,0.556773798291091,0.71305,0.7739283496463468,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
69,0.5657661280054955,0.7046,0.7738892260564731,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
70,0.5667806142454694,0.7055,0.7738597725861645,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
71,0.5674847318867969,0.7058,0.7738050134210132,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
72,0.5584232144674678,0.7135,0.7738899194746619,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
73,0.5593828581700659,0.71165,0.7739439322475602,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
74,0.5622138204468283,0.7123,0.7739386664977292,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
75,0.5619256887466285,0.7083,0.7739521634670306,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
76,0.554409695089243,0.71605,0.7740824902864013,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
77,0.5547413417867794,0.7168,0.7742009636090693,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
78,0.5538556970608463,0.71495,0.774318995920281,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
79,0.5636618363249833,0.70885,0.7743171102358293,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
80,0.5607667878554885,0.70855,0.7743362088800599,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
81,0.5634952810159914,0.7095,0.7742930241843508,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
82,0.5574915154724364,0.71675,0.7743627492181857,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
83,0.5591033074506528,0.7114,0.774409661141238,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
84,0.5621661496390203,0.70825,0.7744077587825978,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
85,0.5671395541756017,0.7099,0.7744080106804437,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
86,0.5738812098457555,0.70345,0.7743244695356875,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
87,0.5574354117463349,0.70945,0.7743804912747341,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
88,0.5590689894120404,0.7072,0.7744233281723606,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
89,0.5607647810392319,0.71205,0.7744415094154857,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
90,0.5593162046116629,0.7101,0.7744822977160529,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
91,0.5624503172506952,0.70685,0.7744969536854798,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
92,0.5592866822792466,0.70665,0.7745267749329063,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
93,0.5562707869110594,0.71365,0.7746001598420151,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
94,0.5570449297595176,0.7122,0.7746659736300107,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
95,0.5537352691030806,0.71795,0.7747639350722062,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
96,0.5606474481570493,0.7123,0.7747946267389252,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
97,0.5582576039110779,0.71265,0.7748518371110953,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
98,0.5495707535060348,0.7146,0.774984184458173,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
99,0.5628695045686831,0.70765,0.7749884352980079,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
100,0.5607078350653314,0.7089,0.7750190291957324,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
