epoch,loss,acc,auc,model,lr,weight_decay,blur_size,general_classifier_preference,db_size
1,0.5747528237522028,0.7058,0.7638826542665892,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
2,0.5730392777236404,0.7056,0.764311918362014,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
3,0.569126443878101,0.70415,0.7651655575022704,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
4,0.5643475604285101,0.7113,0.7670932724885626,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
5,0.5651732924257874,0.7086,0.7680606027890332,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
6,0.5658565700813464,0.7068,0.7689811744915689,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
7,0.5676600310453184,0.70265,0.7691237203186788,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
8,0.5668769691400467,0.70865,0.7692478077834065,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
9,0.563084996999449,0.7118,0.7696721709365855,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
10,0.5662802309746955,0.70695,0.7697487228840016,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
11,0.5622257047398075,0.71095,0.7699528590841739,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
12,0.5669415412814753,0.70735,0.7698592197897798,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
13,0.5612432313193182,0.7136,0.7704200685479641,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
14,0.5567894454594631,0.71405,0.7710324522393989,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
15,0.5632572398064243,0.71125,0.7711188664992128,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
16,0.5648483850394085,0.70665,0.7710751446129824,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
17,0.5615408773634843,0.7151,0.7712294258718191,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
18,0.5641424688184338,0.70775,0.7713872583504113,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
19,0.5602193873399383,0.71305,0.7715344201502121,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
20,0.5665929805321298,0.7064,0.771470744214033,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
21,0.5561731805087654,0.7161,0.7718245959815677,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
22,0.5643614105358246,0.7108,0.7718835332076349,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
23,0.571147440345424,0.70265,0.7716414233102258,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
24,0.5637463207837123,0.71105,0.7716558210066559,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
25,0.5568342165202852,0.71485,0.7719995650439678,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
26,0.5529891810599407,0.71885,0.7724870879781078,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
27,0.5520844793623421,0.7178,0.7729062135426252,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
28,0.5681181865133298,0.708,0.7727413263919667,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
29,0.5680973197624182,0.70835,0.7726075793425836,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
30,0.5618412904678636,0.70835,0.7726879135279235,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
31,0.5591299535742231,0.70935,0.7728660599482111,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
32,0.576754341459578,0.6991,0.7724107823342513,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
33,0.5624033702406913,0.71065,0.7723842099359273,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
34,0.557514692567716,0.71445,0.7726116254075761,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
35,0.557781005740925,0.71265,0.7727763021338251,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
36,0.5539539456367493,0.7162,0.7730648510086241,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
37,0.5599943803753823,0.70865,0.773173520489538,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
38,0.5576974517980199,0.7134,0.7733352992774208,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
39,0.5592611356146017,0.71245,0.7734012900310497,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
40,0.567060643510454,0.7087,0.7733035816659676,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
41,0.5643022745657879,0.7041,0.7732915799826918,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
42,0.558275367423987,0.71735,0.7734217748543353,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
43,0.5610324844812892,0.71055,0.7734729652881154,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
44,0.5671015571636758,0.70385,0.7733902798003941,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
45,0.5653555391320757,0.70865,0.7733295296920857,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
46,0.5611162307156119,0.71395,0.7733859142877189,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
47,0.563864563111287,0.7099,0.7733573928007773,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
48,0.5696573120773218,0.7031,0.7732599883686612,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
49,0.5568093179137843,0.71225,0.7733595485281776,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
50,0.5597997863960874,0.7118,0.7733951265863018,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
51,0.5546314000703727,0.7166,0.7735412265565391,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
52,0.5577993696662271,0.71015,0.7736593353819334,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
53,0.5676449347453513,0.7054,0.7735732949103327,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
54,0.5605222985243342,0.7088,0.7736361683115663,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
55,0.564357225302678,0.7113,0.773628038799178,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
56,0.5550376708340493,0.7156,0.7738032198512158,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
57,0.5560500673048056,0.71855,0.7739382055256325,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
58,0.5601103918947232,0.70915,0.7739764414608639,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
59,0.5538146930515386,0.71575,0.7741069967668404,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
60,0.553648069595835,0.71575,0.7742806903228469,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
61,0.561175294552639,0.71,0.7742971016806035,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
62,0.5649446643841495,0.70525,0.7742120521191318,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
63,0.5520139382143688,0.71865,0.7743652114795462,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
64,0.5520148947360409,0.7154,0.7745269815028667,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
65,0.5543210939237266,0.713,0.7746029216085446,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
66,0.5730420918601333,0.7018,0.7744279666789893,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
67,0.558011206471996,0.71665,0.7744971697037293,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
68,0.554391033140717,0.71535,0.774609260380233,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
69,0.5582724380645023,0.7106,0.7746770951811253,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
70,0.5613675580662527,0.71375,0.7747008669697332,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
71,0.5801123004810066,0.69725,0.7744565874967106,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
72,0.5530427916414419,0.71755,0.7745940597770945,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
73,0.5538503478287132,0.71825,0.7747198696426879,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
74,0.5546732831532788,0.7164,0.7747921732449622,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
75,0.5526623114658769,0.7158,0.7749089360046815,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
76,0.5483312473934927,0.72165,0.7750867854841829,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
77,0.5515804664724192,0.71655,0.7752126026539288,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
78,0.547068688330377,0.72165,0.7753963553235922,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
79,0.5516930877403089,0.7168,0.7755102022280072,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
80,0.5623851412800467,0.7119,0.7754957810980764,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
81,0.5564274292462951,0.71215,0.7755284892712707,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
82,0.5492164984250524,0.72085,0.7756597990201959,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
83,0.5664455820420745,0.705,0.7755911060743578,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
84,0.5549395596905119,0.7143,0.7756541048718573,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
85,0.5530635860695201,0.717,0.7757503415392827,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
86,0.5603873551271523,0.70425,0.7757427251525553,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
87,0.5525903536635599,0.71025,0.7758268931406539,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
88,0.5632853906625396,0.70955,0.7758184244957887,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
89,0.564894721386539,0.70725,0.7757873469733236,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
90,0.5569022690794271,0.7096,0.7758260107498614,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
91,0.557765607431436,0.71385,0.775871017327951,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
92,0.5533836199219819,0.7123,0.775938302623825,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
93,0.559726215661711,0.70475,0.7759437612497434,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
94,0.5560250861249911,0.70925,0.7760017487146849,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
95,0.5521959723181026,0.71895,0.7760871162610997,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
96,0.5655697791060065,0.70715,0.776039050362788,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
97,0.5557272893607996,0.71465,0.7760846881847914,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
98,0.5513821139836766,0.72045,0.776200364259239,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
99,0.557836391743581,0.7048,0.7762280625494515,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
100,0.5566852404053804,0.71315,0.7762561952485223,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
