epoch,loss,acc,auc,model,lr,weight_decay,blur_size,general_classifier_preference,db_size
26,0.5552322205844199,0.7184,0.7726116275146567,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
27,0.5535108445176653,0.71475,0.7729752958322788,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
28,0.5632846704713858,0.70925,0.7730072464353811,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
29,0.5608265749208486,0.71005,0.7731704032806277,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
30,0.5646390941492312,0.71205,0.7731767133675067,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
31,0.5573628512537403,0.716,0.773391273076043,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
32,0.5615275823006964,0.7123,0.7734433491981556,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
33,0.5577393422840508,0.7114,0.7735488533086797,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
34,0.5601510705461927,0.71275,0.7737005109113541,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
35,0.5597366607113249,0.71125,0.7738192132743076,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
36,0.5555835092902943,0.71335,0.7740451396802431,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
37,0.559632719132551,0.70715,0.7741393055266708,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
38,0.5605588627469008,0.7103,0.7742411864220113,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
39,0.5586515044330791,0.71315,0.7743584495746764,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
40,0.5689477928125175,0.70615,0.7742097815295603,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
41,0.5576790910997208,0.71115,0.7743738111537551,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
42,0.5612755545005677,0.7096,0.7744580357158821,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
43,0.5626049446072549,0.7064,0.7744698761875548,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
44,0.5660228909580571,0.7057,0.7743939188946152,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
45,0.5613639878619249,0.7093,0.774389728238893,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
46,0.563710086284929,0.71155,0.7743864973980829,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
47,0.5640698062006835,0.7009,0.7743642041269951,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
48,0.5590848581046816,0.71335,0.7744621451182664,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
49,0.5581584314631808,0.7124,0.7745441324881576,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
50,0.5602675976267286,0.70875,0.774565287493815,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
51,0.555748691984043,0.716,0.7746980004189856,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
52,0.5592750905046038,0.70865,0.7747601096497063,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
53,0.5624532528743622,0.7105,0.7747793914344208,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
54,0.5606391763990852,0.70925,0.7747931570113685,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
55,0.55734889389603,0.71955,0.7749018583457155,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
56,0.5562319573323438,0.7144,0.77505464577095,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
57,0.5598623167936969,0.71275,0.7751360388324666,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
58,0.5624014287237908,0.70705,0.775125657245025,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
59,0.5561540620342181,0.7137,0.7751988000840943,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
60,0.5548604159218491,0.71655,0.77534807974133,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
61,0.5635126438110497,0.70675,0.775332310106993,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
62,0.5552531826268335,0.7145,0.7754089731455504,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
63,0.5520321352846304,0.71155,0.7755505210262963,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
64,0.5558209440131097,0.7088,0.7756470089186188,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
65,0.5580312681805556,0.7094,0.7756891020689071,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
66,0.5613036038009984,0.7095,0.775688617641616,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
67,0.5557603279876101,0.71845,0.7757754676191326,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
68,0.5564446620121124,0.71325,0.7758494824030059,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
69,0.56187315446556,0.7056,0.7758447345796429,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
70,0.5640648151658902,0.7053,0.7758269636704891,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
71,0.5628459852212554,0.7043,0.7758431035408292,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
72,0.5580045463173253,0.71515,0.7759110112448379,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
73,0.5581886500689635,0.71125,0.7759616458986337,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
74,0.5528016094189541,0.71515,0.7760553483401691,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
75,0.555441918076983,0.7119,0.7761251724278123,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
76,0.5514136750227326,0.71875,0.7762455638656685,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
77,0.5558870087383659,0.7091,0.7763196804641793,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
78,0.5487962450571121,0.71665,0.7764826823739401,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
79,0.5557874883436094,0.7122,0.7765279623379282,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
80,0.5609239058889401,0.7076,0.7765170488231933,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
81,0.5588049689295945,0.7101,0.7765192757431248,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
82,0.5522103226108915,0.7162,0.7766184162027144,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
83,0.5545012083402865,0.7126,0.7767018669583807,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
84,0.5582007520897373,0.7099,0.7767292206428414,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
85,0.5563324467771372,0.71495,0.7767966725514217,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
86,0.5567201406333098,0.70915,0.7768334057105147,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
87,0.5546071022559124,0.7113,0.7768919414231978,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
88,0.5575344458127477,0.7092,0.7769321116465071,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
89,0.5590282422342118,0.7099,0.776958923036598,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
90,0.5609876466025213,0.70275,0.7769496786222377,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
91,0.5611581225304088,0.70505,0.7769402169068329,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
92,0.5589654681029593,0.70585,0.7769448060791583,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
93,0.5569864858867256,0.71045,0.776963358535948,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
94,0.5587503388049496,0.70535,0.7769848089087247,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
95,0.5558592804298279,0.7135,0.777047941834759,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
96,0.5599763402893285,0.7119,0.7770533140880219,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
97,0.557824349896923,0.7085,0.7770709043842479,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
98,0.5488137779342142,0.71745,0.7771962109513321,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
99,0.5569053248615022,0.7082,0.7772324666220577,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
100,0.560217554781847,0.7087,0.7772414064604426,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
