epoch,loss,acc,auc,model,lr,weight_decay,blur_size,db_size
1,0.6816846337169409,0.55575,0.5938203266220079,General PFN Classifier,0.00001,0.01,0.1,20000
2,0.6770179439336061,0.5475,0.5929657275455422,General PFN Classifier,0.00001,0.01,0.1,20000
3,0.6618588101118803,0.603,0.6126694528530902,General PFN Classifier,0.00001,0.01,0.1,20000
4,0.6526538971811533,0.62625,0.6314746720144321,General PFN Classifier,0.00001,0.01,0.1,20000
5,0.6407300103455782,0.63625,0.6441958961821204,General PFN Classifier,0.00001,0.01,0.1,20000
6,0.6347250025719404,0.65425,0.6559989108320364,General PFN Classifier,0.00001,0.01,0.1,20000
7,0.6314002703875303,0.63725,0.6623783634169178,General PFN Classifier,0.00001,0.01,0.1,20000
8,0.6295523941516876,0.65525,0.6691988340457949,General PFN Classifier,0.00001,0.01,0.1,20000
9,0.6180253811180592,0.6625,0.6755687819183986,General PFN Classifier,0.00001,0.01,0.1,20000
10,0.612476484850049,0.67725,0.6821442517280816,General PFN Classifier,0.00001,0.01,0.1,20000
11,0.6138736829161644,0.66875,0.6863242662694838,General PFN Classifier,0.00001,0.01,0.1,20000
12,0.6174136586487293,0.6605,0.6892830904074169,General PFN Classifier,0.00001,0.01,0.1,20000
13,0.617334270849824,0.65975,0.6921872661669094,General PFN Classifier,0.00001,0.01,0.1,20000
14,0.6082415003329515,0.6755,0.6956860495763884,General PFN Classifier,0.00001,0.01,0.1,20000
15,0.6105244439095259,0.667,0.6979593296430345,General PFN Classifier,0.00001,0.01,0.1,20000
16,0.5925212241709232,0.69275,0.7014310725778643,General PFN Classifier,0.00001,0.01,0.1,20000
17,0.6099810060113668,0.676,0.703637464843022,General PFN Classifier,0.00001,0.01,0.1,20000
18,0.6054873280227184,0.67075,0.705302165490882,General PFN Classifier,0.00001,0.01,0.1,20000
19,0.5974781438708305,0.68375,0.7076124274229608,General PFN Classifier,0.00001,0.01,0.1,20000
20,0.5966233462095261,0.694,0.7101615097213917,General PFN Classifier,0.00001,0.01,0.1,20000
21,0.5995318032801151,0.67775,0.7115689536604424,General PFN Classifier,0.00001,0.01,0.1,20000
22,0.6007557511329651,0.675,0.7128748874851946,General PFN Classifier,0.00001,0.01,0.1,20000
23,0.6085818279534578,0.66875,0.7134686785777902,General PFN Classifier,0.00001,0.01,0.1,20000
24,0.5977932699024677,0.682,0.7148892869667028,General PFN Classifier,0.00001,0.01,0.1,20000
25,0.5897381659597158,0.695,0.716854579393568,General PFN Classifier,0.00001,0.01,0.1,20000
26,0.5866796281188726,0.67575,0.7183250814856321,General PFN Classifier,0.00001,0.01,0.1,20000
27,0.5882041174918413,0.69275,0.7198211978117546,General PFN Classifier,0.00001,0.01,0.1,20000
28,0.5774977989494801,0.6875,0.721524500517945,General PFN Classifier,0.00001,0.01,0.1,20000
29,0.5838271267712116,0.692,0.722830410272238,General PFN Classifier,0.00001,0.01,0.1,20000
30,0.5879896050319076,0.694,0.7240542798175957,General PFN Classifier,0.00001,0.01,0.1,20000
31,0.5861887242645025,0.68675,0.725064547939209,General PFN Classifier,0.00001,0.01,0.1,20000
32,0.5835748557001352,0.68975,0.7262348567807517,General PFN Classifier,0.00001,0.01,0.1,20000
