epoch,loss,acc,auc,model,lr,weight_decay,blur_size,db_size
35,0.5553301233015243,0.713,0.7660966872299321,General PFN Classifier,0.00001,0.01,0.1,100000
36,0.5553853902847145,0.7137,0.7665838303471347,General PFN Classifier,0.00001,0.01,0.1,100000
37,0.563628811934951,0.70845,0.7668749586400243,General PFN Classifier,0.00001,0.01,0.1,100000
38,0.5653974459429455,0.69525,0.7669909199302934,General PFN Classifier,0.00001,0.01,0.1,100000
39,0.5585445719919387,0.70595,0.7673346522902247,General PFN Classifier,0.00001,0.01,0.1,100000
40,0.5559391973504595,0.71715,0.7677713128228392,General PFN Classifier,0.00001,0.01,0.1,100000
41,0.5549174268154582,0.70995,0.7681473687056803,General PFN Classifier,0.00001,0.01,0.1,100000
42,0.5529399466742376,0.71465,0.7686454559042901,General PFN Classifier,0.00001,0.01,0.1,100000
43,0.5495227746143463,0.7162,0.7691818795840634,General PFN Classifier,0.00001,0.01,0.1,100000
44,0.5606413637376895,0.709,0.7694455819832742,General PFN Classifier,0.00001,0.01,0.1,100000
45,0.5544585462208766,0.711,0.7697780684075738,General PFN Classifier,0.00001,0.01,0.1,100000
46,0.5563540864901938,0.71355,0.7701185834092136,General PFN Classifier,0.00001,0.01,0.1,100000
47,0.5575577658452805,0.70775,0.7703512321556724,General PFN Classifier,0.00001,0.01,0.1,100000
48,0.5537191350368937,0.7154,0.7706811362511649,General PFN Classifier,0.00001,0.01,0.1,100000
49,0.5523855266677347,0.7143,0.7710293436631838,General PFN Classifier,0.00001,0.01,0.1,100000
50,0.551241471699089,0.71445,0.7713550192716118,General PFN Classifier,0.00001,0.01,0.1,100000
51,0.5514456100144963,0.7152,0.7717037037455031,General PFN Classifier,0.00001,0.01,0.1,100000
52,0.5500546775426075,0.7177,0.7720619133103911,General PFN Classifier,0.00001,0.01,0.1,100000
53,0.5610570142603224,0.7074,0.7721655489245326,General PFN Classifier,0.00001,0.01,0.1,100000
54,0.5522363979345674,0.71885,0.7724651228452768,General PFN Classifier,0.00001,0.01,0.1,100000
55,0.5477366846078521,0.7204,0.7728078049166958,General PFN Classifier,0.00001,0.01,0.1,100000
56,0.5544641815173398,0.71515,0.7730459826785266,General PFN Classifier,0.00001,0.01,0.1,100000
57,0.5473047056395537,0.7223,0.7733635709677555,General PFN Classifier,0.00001,0.01,0.1,100000
58,0.5572293116028901,0.7116,0.7735097584664683,General PFN Classifier,0.00001,0.01,0.1,100000
59,0.5549295028303839,0.71405,0.7736838050732033,General PFN Classifier,0.00001,0.01,0.1,100000
60,0.5515755773729579,0.71525,0.7739260518498863,General PFN Classifier,0.00001,0.01,0.1,100000
61,0.5465315172247066,0.71645,0.7741915964355119,General PFN Classifier,0.00001,0.01,0.1,100000
62,0.5489469857732202,0.7241,0.7744776614298795,General PFN Classifier,0.00001,0.01,0.1,100000
63,0.5487760770472752,0.71305,0.7746961361565661,General PFN Classifier,0.00001,0.01,0.1,100000
64,0.561718838989355,0.70255,0.774716033055716,General PFN Classifier,0.00001,0.01,0.1,100000
65,0.5537111337777156,0.70825,0.7748532714031992,General PFN Classifier,0.00001,0.01,0.1,100000
66,0.5538394382804822,0.71275,0.7750181681457534,General PFN Classifier,0.00001,0.01,0.1,100000
67,0.5535266002651992,0.7101,0.7751429458874407,General PFN Classifier,0.00001,0.01,0.1,100000
68,0.5568922127887701,0.71515,0.7752725691978897,General PFN Classifier,0.00001,0.01,0.1,100000
69,0.5556257985959387,0.7139,0.7754038995236191,General PFN Classifier,0.00001,0.01,0.1,100000
70,0.5569869296945584,0.71045,0.7755005269008615,General PFN Classifier,0.00001,0.01,0.1,100000
71,0.5481246620606465,0.7227,0.77571312909643,General PFN Classifier,0.00001,0.01,0.1,100000
72,0.5517712713806493,0.71545,0.7758971372816839,General PFN Classifier,0.00001,0.01,0.1,100000
73,0.5497286606366467,0.71475,0.7760782982299926,General PFN Classifier,0.00001,0.01,0.1,100000
74,0.5521985043765633,0.7158,0.776215371720184,General PFN Classifier,0.00001,0.01,0.1,100000
75,0.549096164430023,0.7217,0.776427666338134,General PFN Classifier,0.00001,0.01,0.1,100000
76,0.5478689924926515,0.72255,0.7766301353414806,General PFN Classifier,0.00001,0.01,0.1,100000
77,0.5558610962834328,0.71435,0.7767037747177533,General PFN Classifier,0.00001,0.01,0.1,100000
78,0.5529762092669299,0.71075,0.7768254101413238,General PFN Classifier,0.00001,0.01,0.1,100000
79,0.5436696600002847,0.7233,0.7770329919748147,General PFN Classifier,0.00001,0.01,0.1,100000
80,0.5474066491339616,0.72085,0.7772301926094146,General PFN Classifier,0.00001,0.01,0.1,100000
81,0.5526571389596173,0.7137,0.7773398988239958,General PFN Classifier,0.00001,0.01,0.1,100000
82,0.5498313210952054,0.71675,0.77750841455214,General PFN Classifier,0.00001,0.01,0.1,100000
83,0.5508186779204448,0.71625,0.7776225833720293,General PFN Classifier,0.00001,0.01,0.1,100000
84,0.5507537124642901,0.71335,0.7777520843400173,General PFN Classifier,0.00001,0.01,0.1,100000
85,0.5463507086228413,0.72175,0.7779366596212685,General PFN Classifier,0.00001,0.01,0.1,100000
86,0.5481651869549113,0.71665,0.7780944059116675,General PFN Classifier,0.00001,0.01,0.1,100000
87,0.5478781104847125,0.72025,0.7782543396799071,General PFN Classifier,0.00001,0.01,0.1,100000
88,0.5471696532835626,0.71475,0.7784111086281811,General PFN Classifier,0.00001,0.01,0.1,100000
89,0.542754058625288,0.7266,0.7786228141871425,General PFN Classifier,0.00001,0.01,0.1,100000
90,0.5499552862279734,0.72035,0.7787474558024241,General PFN Classifier,0.00001,0.01,0.1,100000
91,0.548825201714874,0.71455,0.7788739077737664,General PFN Classifier,0.00001,0.01,0.1,100000
92,0.5638546797500295,0.7068,0.7788342282182238,General PFN Classifier,0.00001,0.01,0.1,100000
93,0.5455470569194503,0.71585,0.778995939357889,General PFN Classifier,0.00001,0.01,0.1,100000
94,0.5453558036476184,0.7168,0.7791508435118969,General PFN Classifier,0.00001,0.01,0.1,100000
95,0.5501988321352916,0.72365,0.7792618064008727,General PFN Classifier,0.00001,0.01,0.1,100000
96,0.5481224811760483,0.72045,0.7794011500610377,General PFN Classifier,0.00001,0.01,0.1,100000
97,0.5495551266487996,0.7166,0.7795191142319816,General PFN Classifier,0.00001,0.01,0.1,100000
98,0.5510173187514019,0.71575,0.7795958937612694,General PFN Classifier,0.00001,0.01,0.1,100000
99,0.5516055157989453,0.7206,0.7796922825440341,General PFN Classifier,0.00001,0.01,0.1,100000
100,0.5432785221725512,0.7256,0.7798525213708873,General PFN Classifier,0.00001,0.01,0.1,100000
