epoch,loss,acc,auc,model,lr,weight_decay,blur_size,db_size
56,0.5541751185420213,0.7083,0.7716568799623518,General PFN Classifier,0.00001,0.01,0.1,100000
57,0.5465596534643963,0.72095,0.7720413006920875,General PFN Classifier,0.00001,0.01,0.1,100000
58,0.5519315507381585,0.7163,0.7723238216348816,General PFN Classifier,0.00001,0.01,0.1,100000
59,0.5859311857041279,0.6898,0.772023394835524,General PFN Classifier,0.00001,0.01,0.1,100000
60,0.5592079777626475,0.7032,0.772107718432802,General PFN Classifier,0.00001,0.01,0.1,100000
61,0.5507322451111617,0.7168,0.7723526522131413,General PFN Classifier,0.00001,0.01,0.1,100000
62,0.5607840625723456,0.7074,0.7724833641406574,General PFN Classifier,0.00001,0.01,0.1,100000
63,0.5490102952073335,0.7141,0.7727770112426863,General PFN Classifier,0.00001,0.01,0.1,100000
64,0.5486961794886619,0.71495,0.7730608271690089,General PFN Classifier,0.00001,0.01,0.1,100000
65,0.549719434065424,0.71715,0.7732680643427614,General PFN Classifier,0.00001,0.01,0.1,100000
66,0.5448151969226303,0.7154,0.7735892123787627,General PFN Classifier,0.00001,0.01,0.1,100000
67,0.5596556933062851,0.7063,0.7736778446948859,General PFN Classifier,0.00001,0.01,0.1,100000
68,0.5466582344216147,0.718,0.773984035933617,General PFN Classifier,0.00001,0.01,0.1,100000
69,0.5628900552631184,0.70305,0.7740156234839668,General PFN Classifier,0.00001,0.01,0.1,100000
70,0.5458192502617076,0.7148,0.7742773807680038,General PFN Classifier,0.00001,0.01,0.1,100000
71,0.5450250982858573,0.71875,0.7745536882407765,General PFN Classifier,0.00001,0.01,0.1,100000
72,0.5441737638157644,0.72145,0.7748476015254089,General PFN Classifier,0.00001,0.01,0.1,100000
73,0.5532108642113437,0.71,0.7750170196263108,General PFN Classifier,0.00001,0.01,0.1,100000
74,0.549353225026161,0.71565,0.7751974235479642,General PFN Classifier,0.00001,0.01,0.1,100000
75,0.5487925757648079,0.7171,0.7753983505314795,General PFN Classifier,0.00001,0.01,0.1,100000
76,0.5433415134621274,0.7202,0.7756704040857298,General PFN Classifier,0.00001,0.01,0.1,100000
77,0.5477577867401633,0.71975,0.7758779272183459,General PFN Classifier,0.00001,0.01,0.1,100000
78,0.5436013908522903,0.7163,0.776119191452549,General PFN Classifier,0.00001,0.01,0.1,100000
79,0.5457681020733657,0.71765,0.7763523435944888,General PFN Classifier,0.00001,0.01,0.1,100000
80,0.5461112942285599,0.7156,0.7765537483407063,General PFN Classifier,0.00001,0.01,0.1,100000
81,0.553074316044522,0.71145,0.7766904016645789,General PFN Classifier,0.00001,0.01,0.1,100000
82,0.543716744632478,0.72015,0.7769416093130962,General PFN Classifier,0.00001,0.01,0.1,100000
83,0.5578834215167222,0.7102,0.7770080435848369,General PFN Classifier,0.00001,0.01,0.1,100000
84,0.5535228472606392,0.71385,0.7771118262574106,General PFN Classifier,0.00001,0.01,0.1,100000
85,0.5452363441704186,0.71985,0.7773168325748846,General PFN Classifier,0.00001,0.01,0.1,100000
86,0.5457776025602012,0.7212,0.7775328502987534,General PFN Classifier,0.00001,0.01,0.1,100000
87,0.5476913260426491,0.71365,0.7776920534760966,General PFN Classifier,0.00001,0.01,0.1,100000
88,0.5571245211324874,0.7063,0.7777452105463121,General PFN Classifier,0.00001,0.01,0.1,100000
89,0.5410245085597798,0.72545,0.7779789612464971,General PFN Classifier,0.00001,0.01,0.1,100000
90,0.5515734010441288,0.7117,0.7780798144596118,General PFN Classifier,0.00001,0.01,0.1,100000
91,0.5324900776717314,0.7294,0.7783721803716921,General PFN Classifier,0.00001,0.01,0.1,100000
92,0.5404038247029492,0.7219,0.7786130038065078,General PFN Classifier,0.00001,0.01,0.1,100000
93,0.5409159013040507,0.7248,0.7788390511562409,General PFN Classifier,0.00001,0.01,0.1,100000
94,0.5469836788192676,0.7183,0.7789835124835922,General PFN Classifier,0.00001,0.01,0.1,100000
95,0.5482812265681613,0.7142,0.7791053827772985,General PFN Classifier,0.00001,0.01,0.1,100000
96,0.5363857943540925,0.7248,0.7793727533440282,General PFN Classifier,0.00001,0.01,0.1,100000
97,0.5320762374978156,0.72795,0.7796474465301775,General PFN Classifier,0.00001,0.01,0.1,100000
98,0.5358742407173108,0.72535,0.7798958533808424,General PFN Classifier,0.00001,0.01,0.1,100000
99,0.5462667057468633,0.71415,0.7800404619169206,General PFN Classifier,0.00001,0.01,0.1,100000
100,0.5403242435804598,0.72175,0.7802088181804605,General PFN Classifier,0.00001,0.01,0.1,100000
