epoch,loss,acc,auc,model,lr,weight_decay,blur_size,db_size
56,0.5537310392613624,0.7121,0.7742344879007405,General PFN Classifier,0.00001,0.01,0.1,100000
57,0.5508276506973679,0.71555,0.7745072375970946,General PFN Classifier,0.00001,0.01,0.1,100000
58,0.5458409427457555,0.7222,0.7748584002057364,General PFN Classifier,0.00001,0.01,0.1,100000
59,0.5503574828053736,0.7116,0.7751036801743678,General PFN Classifier,0.00001,0.01,0.1,100000
60,0.549618101423713,0.7145,0.7753365648534454,General PFN Classifier,0.00001,0.01,0.1,100000
61,0.5464677734739462,0.7117,0.7755985273700486,General PFN Classifier,0.00001,0.01,0.1,100000
62,0.5466297350491688,0.7177,0.7758802206774099,General PFN Classifier,0.00001,0.01,0.1,100000
63,0.538555117739234,0.7226,0.7763047959302999,General PFN Classifier,0.00001,0.01,0.1,100000
64,0.5527035582597088,0.70785,0.7764445371849306,General PFN Classifier,0.00001,0.01,0.1,100000
65,0.5459852478686412,0.71705,0.7766786785637727,General PFN Classifier,0.00001,0.01,0.1,100000
66,0.5367908043086909,0.7289,0.7770902723252546,General PFN Classifier,0.00001,0.01,0.1,100000
67,0.5466056735652267,0.71345,0.7773147522808883,General PFN Classifier,0.00001,0.01,0.1,100000
68,0.5541431262234974,0.7078,0.7774512680053247,General PFN Classifier,0.00001,0.01,0.1,100000
69,0.5455099630887341,0.7185,0.77768065048062,General PFN Classifier,0.00001,0.01,0.1,100000
70,0.5569932100119864,0.7108,0.7777445808681317,General PFN Classifier,0.00001,0.01,0.1,100000
71,0.5429282587045318,0.72245,0.7780449512537653,General PFN Classifier,0.00001,0.01,0.1,100000
72,0.5442764293995632,0.71745,0.7782789062679614,General PFN Classifier,0.00001,0.01,0.1,100000
73,0.5536345011869054,0.7138,0.7783951852250992,General PFN Classifier,0.00001,0.01,0.1,100000
74,0.5530445858551438,0.7152,0.7785223260843213,General PFN Classifier,0.00001,0.01,0.1,100000
75,0.5514836442318691,0.7027,0.7786543332677313,General PFN Classifier,0.00001,0.01,0.1,100000
76,0.5530671173599875,0.7085,0.7787566160060834,General PFN Classifier,0.00001,0.01,0.1,100000
77,0.5486436444482986,0.71825,0.7789372146672374,General PFN Classifier,0.00001,0.01,0.1,100000
78,0.5458741172863419,0.71675,0.779135869686761,General PFN Classifier,0.00001,0.01,0.1,100000
79,0.5437621772289276,0.7213,0.7793590673362236,General PFN Classifier,0.00001,0.01,0.1,100000
80,0.5419631103041825,0.72445,0.7795830175645141,General PFN Classifier,0.00001,0.01,0.1,100000
81,0.5372267944417941,0.7214,0.7798727544945335,General PFN Classifier,0.00001,0.01,0.1,100000
82,0.5377558883588025,0.7227,0.7801259882019358,General PFN Classifier,0.00001,0.01,0.1,100000
83,0.5432572313554728,0.7152,0.7802813168435587,General PFN Classifier,0.00001,0.01,0.1,100000
84,0.5428957965723269,0.7216,0.7804941438431205,General PFN Classifier,0.00001,0.01,0.1,100000
85,0.5391965335721423,0.71645,0.7807183370109678,General PFN Classifier,0.00001,0.01,0.1,100000
86,0.5368074123646803,0.72615,0.7809781854529826,General PFN Classifier,0.00001,0.01,0.1,100000
87,0.537283608867864,0.7186,0.7811969570182659,General PFN Classifier,0.00001,0.01,0.1,100000
88,0.5382261160452655,0.71715,0.7813943327773016,General PFN Classifier,0.00001,0.01,0.1,100000
89,0.5441425287040176,0.7179,0.781539746830568,General PFN Classifier,0.00001,0.01,0.1,100000
90,0.5459272193301256,0.71465,0.7816926595833822,General PFN Classifier,0.00001,0.01,0.1,100000
91,0.541996624629209,0.72545,0.7818896605995058,General PFN Classifier,0.00001,0.01,0.1,100000
92,0.5436211516902705,0.71925,0.7820688227503042,General PFN Classifier,0.00001,0.01,0.1,100000
93,0.546923310513709,0.71605,0.7821634986609034,General PFN Classifier,0.00001,0.01,0.1,100000
94,0.5377941877598975,0.72025,0.782355230317228,General PFN Classifier,0.00001,0.01,0.1,100000
95,0.5452453499766672,0.71975,0.7824961876368459,General PFN Classifier,0.00001,0.01,0.1,100000
96,0.5421936105770669,0.71645,0.7826356322196159,General PFN Classifier,0.00001,0.01,0.1,100000
97,0.5368251437973824,0.72705,0.7828503193124898,General PFN Classifier,0.00001,0.01,0.1,100000
98,0.5457900599309593,0.71395,0.7829875882292765,General PFN Classifier,0.00001,0.01,0.1,100000
99,0.5423771805444341,0.72455,0.7831414591910629,General PFN Classifier,0.00001,0.01,0.1,100000
100,0.5376621665088994,0.72615,0.7833437127467194,General PFN Classifier,0.00001,0.01,0.1,100000
