epoch,loss,acc,auc,model,lr,weight_decay,blur_size,db_size
1,0.6538545242540396,0.6176,0.661131098174997,General PFN Classifier,0.00001,0.01,0.1,100000
2,0.6283490965320806,0.6541,0.6860422031478683,General PFN Classifier,0.00001,0.01,0.1,100000
3,0.6092987675575694,0.6727,0.7026989811891435,General PFN Classifier,0.00001,0.01,0.1,100000
4,0.5927909802479349,0.6828,0.7150817085246687,General PFN Classifier,0.00001,0.01,0.1,100000
5,0.5940721574102997,0.68675,0.7221750154963394,General PFN Classifier,0.00001,0.01,0.1,100000
6,0.5896492947818367,0.69025,0.7264188975825125,General PFN Classifier,0.00001,0.01,0.1,100000
7,0.5906458945031379,0.68535,0.7302068800753851,General PFN Classifier,0.00001,0.01,0.1,100000
8,0.5808474292421038,0.68965,0.7335687210292288,General PFN Classifier,0.00001,0.01,0.1,100000
9,0.576157709595504,0.70195,0.7376046621266773,General PFN Classifier,0.00001,0.01,0.1,100000
10,0.5765209664964372,0.69575,0.7402840694760118,General PFN Classifier,0.00001,0.01,0.1,100000
11,0.5738567157535795,0.70485,0.742676515944237,General PFN Classifier,0.00001,0.01,0.1,100000
12,0.5705501285328227,0.706,0.7448921104364591,General PFN Classifier,0.00001,0.01,0.1,100000
13,0.5742384347186726,0.69765,0.7463853267247721,General PFN Classifier,0.00001,0.01,0.1,100000
14,0.5719397388825751,0.7037,0.7479226235844454,General PFN Classifier,0.00001,0.01,0.1,100000
15,0.5603077981122739,0.7094,0.7499632281431617,General PFN Classifier,0.00001,0.01,0.1,100000
16,0.5679126152187396,0.70295,0.751202499671875,General PFN Classifier,0.00001,0.01,0.1,100000
17,0.5678500255961327,0.70565,0.7522340374615127,General PFN Classifier,0.00001,0.01,0.1,100000
18,0.5671237659682135,0.7014,0.7533536644398583,General PFN Classifier,0.00001,0.01,0.1,100000
19,0.565385008503677,0.7087,0.7544997124062076,General PFN Classifier,0.00001,0.01,0.1,100000
20,0.5681689791618638,0.6993,0.7552544733632715,General PFN Classifier,0.00001,0.01,0.1,100000
21,0.5626360918306241,0.70775,0.7562316155109355,General PFN Classifier,0.00001,0.01,0.1,100000
22,0.5608420975648674,0.71195,0.757356768652262,General PFN Classifier,0.00001,0.01,0.1,100000
23,0.5663833050591172,0.70545,0.7580482523142223,General PFN Classifier,0.00001,0.01,0.1,100000
24,0.5596684800211791,0.7114,0.7589113956886404,General PFN Classifier,0.00001,0.01,0.1,100000
25,0.5598795322855566,0.70725,0.7596837513472249,General PFN Classifier,0.00001,0.01,0.1,100000
26,0.5578737359517699,0.7142,0.7605115469872097,General PFN Classifier,0.00001,0.01,0.1,100000
27,0.5541487841089819,0.71365,0.7614478120030994,General PFN Classifier,0.00001,0.01,0.1,100000
28,0.5596339947478787,0.7092,0.7621268090743041,General PFN Classifier,0.00001,0.01,0.1,100000
29,0.5574455371328221,0.7127,0.7628603036887737,General PFN Classifier,0.00001,0.01,0.1,100000
30,0.5578347939974183,0.709,0.7634979794726817,General PFN Classifier,0.00001,0.01,0.1,100000
31,0.5700795696039868,0.7012,0.763587321269716,General PFN Classifier,0.00001,0.01,0.1,100000
32,0.562744692062876,0.7075,0.7639383371910429,General PFN Classifier,0.00001,0.01,0.1,100000
33,0.5563209554192367,0.71605,0.764594008593092,General PFN Classifier,0.00001,0.01,0.1,100000
34,0.5586937432456168,0.7153,0.7650899499808733,General PFN Classifier,0.00001,0.01,0.1,100000
35,0.5567474589226352,0.7122,0.765644296326808,General PFN Classifier,0.00001,0.01,0.1,100000
36,0.5604270783958921,0.707,0.7660175880715677,General PFN Classifier,0.00001,0.01,0.1,100000
37,0.5652737659253891,0.6998,0.7660715888768411,General PFN Classifier,0.00001,0.01,0.1,100000
38,0.5602390602895408,0.71155,0.7664696152408267,General PFN Classifier,0.00001,0.01,0.1,100000
39,0.5567232901882974,0.712,0.7668681321384904,General PFN Classifier,0.00001,0.01,0.1,100000
40,0.5582633071644291,0.71115,0.7672765100973628,General PFN Classifier,0.00001,0.01,0.1,100000
41,0.5629131142880507,0.70045,0.7674405648832922,General PFN Classifier,0.00001,0.01,0.1,100000
42,0.5556179729236919,0.7157,0.7678299969262897,General PFN Classifier,0.00001,0.01,0.1,100000
43,0.562851841092869,0.70875,0.7679727814926662,General PFN Classifier,0.00001,0.01,0.1,100000
44,0.5487988052094818,0.7172,0.7684706752851315,General PFN Classifier,0.00001,0.01,0.1,100000
45,0.5532971155491604,0.70945,0.7688230675004963,General PFN Classifier,0.00001,0.01,0.1,100000
46,0.5519857733112992,0.71665,0.7691828582461384,General PFN Classifier,0.00001,0.01,0.1,100000
47,0.555654462355717,0.71275,0.7694632926642136,General PFN Classifier,0.00001,0.01,0.1,100000
