epoch,loss,acc,auc,model,lr,weight_decay,blur_size,db_size
28,0.5883158426731825,0.68975,0.717316240711035,General PFN Classifier,0.00001,0.01,0.1,20000
29,0.5939721409231424,0.67525,0.7179693669657783,General PFN Classifier,0.00001,0.01,0.1,20000
30,0.5957776941359043,0.66125,0.7186354537482372,General PFN Classifier,0.00001,0.01,0.1,20000
31,0.6023347321897745,0.6775,0.7191604505184434,General PFN Classifier,0.00001,0.01,0.1,20000
32,0.578099587932229,0.7,0.7207340503805296,General PFN Classifier,0.00001,0.01,0.1,20000
33,0.5790719483047724,0.7025,0.7222632001254563,General PFN Classifier,0.00001,0.01,0.1,20000
34,0.5873543871566653,0.696,0.723295554776507,General PFN Classifier,0.00001,0.01,0.1,20000
35,0.5754407811909914,0.7055,0.7245708810992192,General PFN Classifier,0.00001,0.01,0.1,20000
36,0.5903809424489737,0.6915,0.7253249372672692,General PFN Classifier,0.00001,0.01,0.1,20000
37,0.5901410784572363,0.68275,0.7258559652642224,General PFN Classifier,0.00001,0.01,0.1,20000
38,0.5924325678497553,0.68275,0.7263391719982958,General PFN Classifier,0.00001,0.01,0.1,20000
39,0.5889436174184084,0.68825,0.7268246841179069,General PFN Classifier,0.00001,0.01,0.1,20000
40,0.5851483764126897,0.6815,0.7274001819394813,General PFN Classifier,0.00001,0.01,0.1,20000
41,0.5706645380705595,0.69975,0.7284345699146028,General PFN Classifier,0.00001,0.01,0.1,20000
42,0.5927763599902391,0.6745,0.7287525334408128,General PFN Classifier,0.00001,0.01,0.1,20000
43,0.5962602645158768,0.6865,0.729224274844146,General PFN Classifier,0.00001,0.01,0.1,20000
44,0.5856805928051472,0.6965,0.7298676558175105,General PFN Classifier,0.00001,0.01,0.1,20000
45,0.5699146231636405,0.69725,0.730775102053384,General PFN Classifier,0.00001,0.01,0.1,20000
46,0.5974240396171808,0.68275,0.7310986464797692,General PFN Classifier,0.00001,0.01,0.1,20000
47,0.5824650935828686,0.685,0.7315803261992649,General PFN Classifier,0.00001,0.01,0.1,20000
48,0.5987468510866165,0.68425,0.7318979475546189,General PFN Classifier,0.00001,0.01,0.1,20000
49,0.5893539870157838,0.6895,0.7321737558431942,General PFN Classifier,0.00001,0.01,0.1,20000
50,0.596940029412508,0.6815,0.7324101770118242,General PFN Classifier,0.00001,0.01,0.1,20000
51,0.5774334892630577,0.69775,0.7329851287859059,General PFN Classifier,0.00001,0.01,0.1,20000
52,0.5891535393893719,0.68225,0.7333379867248596,General PFN Classifier,0.00001,0.01,0.1,20000
53,0.5942451357841492,0.67375,0.7334649857480857,General PFN Classifier,0.00001,0.01,0.1,20000
54,0.5928393416106701,0.681,0.733613670061679,General PFN Classifier,0.00001,0.01,0.1,20000
55,0.5777422916144133,0.6895,0.7340290569451183,General PFN Classifier,0.00001,0.01,0.1,20000
56,0.5607718592509627,0.70125,0.7347528133239533,General PFN Classifier,0.00001,0.01,0.1,20000
57,0.569926293566823,0.70125,0.7354516606438993,General PFN Classifier,0.00001,0.01,0.1,20000
58,0.5641054082661867,0.7075,0.7363248908440538,General PFN Classifier,0.00001,0.01,0.1,20000
59,0.5797219248488545,0.695,0.7367056145283944,General PFN Classifier,0.00001,0.01,0.1,20000
60,0.5863239299505949,0.6825,0.736980055662289,General PFN Classifier,0.00001,0.01,0.1,20000
61,0.5798149388283491,0.69275,0.7374090388644431,General PFN Classifier,0.00001,0.01,0.1,20000
62,0.5698435176163912,0.69075,0.7379323569305357,General PFN Classifier,0.00001,0.01,0.1,20000
63,0.5830263514071703,0.69775,0.7383849440880585,General PFN Classifier,0.00001,0.01,0.1,20000
64,0.5764811038970947,0.7,0.7387696382301607,General PFN Classifier,0.00001,0.01,0.1,20000
65,0.5664799883961678,0.68725,0.7392400948635514,General PFN Classifier,0.00001,0.01,0.1,20000
66,0.5789466556161642,0.6945,0.73951292667996,General PFN Classifier,0.00001,0.01,0.1,20000
67,0.5737663991749287,0.7115,0.7399758530839802,General PFN Classifier,0.00001,0.01,0.1,20000
68,0.5834872322157025,0.694,0.7402027086181038,General PFN Classifier,0.00001,0.01,0.1,20000
69,0.5867468398064375,0.69975,0.7404053176125772,General PFN Classifier,0.00001,0.01,0.1,20000
70,0.5818628333508968,0.69225,0.7406803001714921,General PFN Classifier,0.00001,0.01,0.1,20000
71,0.5851125838235021,0.69575,0.7409155231893225,General PFN Classifier,0.00001,0.01,0.1,20000
72,0.5766264097765088,0.69375,0.741298922971422,General PFN Classifier,0.00001,0.01,0.1,20000
73,0.5866608088836074,0.68775,0.7414163280933916,General PFN Classifier,0.00001,0.01,0.1,20000
74,0.5929453410208225,0.694,0.7415567228414622,General PFN Classifier,0.00001,0.01,0.1,20000
75,0.5701145566999912,0.6985,0.7418847443517357,General PFN Classifier,0.00001,0.01,0.1,20000
76,0.58825365267694,0.688,0.7420183175315896,General PFN Classifier,0.00001,0.01,0.1,20000
77,0.5818772297352552,0.696,0.7422120538604017,General PFN Classifier,0.00001,0.01,0.1,20000
78,0.5791709395125508,0.702,0.742450727167159,General PFN Classifier,0.00001,0.01,0.1,20000
79,0.5767486933618784,0.69,0.7427033109647638,General PFN Classifier,0.00001,0.01,0.1,20000
80,0.5578757673501968,0.70475,0.743199781975779,General PFN Classifier,0.00001,0.01,0.1,20000
81,0.5667543280869722,0.7095,0.7436363817873965,General PFN Classifier,0.00001,0.01,0.1,20000
82,0.564248806796968,0.7065,0.7440265681960775,General PFN Classifier,0.00001,0.01,0.1,20000
83,0.5838192999362946,0.69975,0.7442469172635489,General PFN Classifier,0.00001,0.01,0.1,20000
84,0.5889285812154412,0.69625,0.7444071799189476,General PFN Classifier,0.00001,0.01,0.1,20000
85,0.5779745019972324,0.698,0.7446371742793164,General PFN Classifier,0.00001,0.01,0.1,20000
86,0.5679704379290342,0.70375,0.7448999212688586,General PFN Classifier,0.00001,0.01,0.1,20000
87,0.5858375746756792,0.695,0.7449728778339093,General PFN Classifier,0.00001,0.01,0.1,20000
88,0.5489676352590322,0.73125,0.7455276313473411,General PFN Classifier,0.00001,0.01,0.1,20000
89,0.5816446021199226,0.6905,0.7456510346757497,General PFN Classifier,0.00001,0.01,0.1,20000
90,0.5800594696775079,0.69675,0.7458562550029795,General PFN Classifier,0.00001,0.01,0.1,20000
91,0.5636967774480581,0.696,0.7461811338375592,General PFN Classifier,0.00001,0.01,0.1,20000
92,0.5742598082870245,0.71225,0.7464828280721224,General PFN Classifier,0.00001,0.01,0.1,20000
93,0.5684426901862025,0.715,0.7467856409092317,General PFN Classifier,0.00001,0.01,0.1,20000
94,0.5662484653294086,0.711,0.7471312748652152,General PFN Classifier,0.00001,0.01,0.1,20000
95,0.5887507302686572,0.68975,0.7472116380050051,General PFN Classifier,0.00001,0.01,0.1,20000
96,0.5888422969728708,0.69075,0.7472789757009852,General PFN Classifier,0.00001,0.01,0.1,20000
97,0.5854913117364049,0.6945,0.7473315222940613,General PFN Classifier,0.00001,0.01,0.1,20000
98,0.5731630120426416,0.699,0.7475247003288451,General PFN Classifier,0.00001,0.01,0.1,20000
99,0.5765654258430004,0.6945,0.7477146818274171,General PFN Classifier,0.00001,0.01,0.1,20000
100,0.5728273168206215,0.69875,0.7478930702521714,General PFN Classifier,0.00001,0.01,0.1,20000
