epoch,loss,acc,auc,model,lr,weight_decay,blur_size,db_size
53,0.5620993690885556,0.708,0.7731410813129285,General PFN Classifier,0.00001,0.01,0.1,100000
54,0.5500955758201089,0.718,0.7734405624681866,General PFN Classifier,0.00001,0.01,0.1,100000
55,0.5580866822771205,0.7112,0.7735529510778162,General PFN Classifier,0.00001,0.01,0.1,100000
56,0.5473623106813734,0.71515,0.7738715474002898,General PFN Classifier,0.00001,0.01,0.1,100000
57,0.5550284043998476,0.71195,0.7740379339752551,General PFN Classifier,0.00001,0.01,0.1,100000
58,0.5475817144296731,0.71925,0.7743485519916902,General PFN Classifier,0.00001,0.01,0.1,100000
59,0.5502390808360592,0.7131,0.7745631938110511,General PFN Classifier,0.00001,0.01,0.1,100000
60,0.5491563592367111,0.7169,0.7748577253744555,General PFN Classifier,0.00001,0.01,0.1,100000
61,0.5485858302207509,0.717,0.77509223769566,General PFN Classifier,0.00001,0.01,0.1,100000
62,0.552266068329477,0.71565,0.775306276986011,General PFN Classifier,0.00001,0.01,0.1,100000
63,0.5508871627081732,0.7177,0.7755147560025305,General PFN Classifier,0.00001,0.01,0.1,100000
64,0.5543001567482189,0.7135,0.7756683373848344,General PFN Classifier,0.00001,0.01,0.1,100000
65,0.5516126376048774,0.71475,0.7758671906961045,General PFN Classifier,0.00001,0.01,0.1,100000
66,0.5483190474236846,0.718,0.7760713698453311,General PFN Classifier,0.00001,0.01,0.1,100000
67,0.547447671556169,0.7214,0.7763187575148891,General PFN Classifier,0.00001,0.01,0.1,100000
68,0.557822996074227,0.70775,0.776378835559882,General PFN Classifier,0.00001,0.01,0.1,100000
69,0.5522939760214204,0.71855,0.7765253225645624,General PFN Classifier,0.00001,0.01,0.1,100000
70,0.5544819399050087,0.70965,0.7766029760331716,General PFN Classifier,0.00001,0.01,0.1,100000
71,0.5444252887728868,0.7201,0.7768603571448727,General PFN Classifier,0.00001,0.01,0.1,100000
72,0.5476053723484088,0.71985,0.7770684712955903,General PFN Classifier,0.00001,0.01,0.1,100000
73,0.5366886324563603,0.7277,0.7774080174701452,General PFN Classifier,0.00001,0.01,0.1,100000
74,0.5554833505184028,0.7133,0.7774836650023942,General PFN Classifier,0.00001,0.01,0.1,100000
75,0.5450568533247444,0.71985,0.7777141605649159,General PFN Classifier,0.00001,0.01,0.1,100000
76,0.5435164204448651,0.72425,0.7779464035447493,General PFN Classifier,0.00001,0.01,0.1,100000
77,0.5486017112519331,0.71375,0.7781111388326525,General PFN Classifier,0.00001,0.01,0.1,100000
78,0.5375956864493667,0.72765,0.778424985513088,General PFN Classifier,0.00001,0.01,0.1,100000
79,0.540521610314679,0.7259,0.7786770408188733,General PFN Classifier,0.00001,0.01,0.1,100000
80,0.5566838607666599,0.71045,0.7787409639502169,General PFN Classifier,0.00001,0.01,0.1,100000
81,0.5399598359681999,0.72565,0.7789920421858242,General PFN Classifier,0.00001,0.01,0.1,100000
82,0.5425839891099626,0.72035,0.779222402871583,General PFN Classifier,0.00001,0.01,0.1,100000
83,0.5399200513864019,0.71955,0.7794531578114572,General PFN Classifier,0.00001,0.01,0.1,100000
84,0.5526908307698122,0.71,0.7795360896502447,General PFN Classifier,0.00001,0.01,0.1,100000
85,0.5496264796727782,0.7164,0.7796645597499271,General PFN Classifier,0.00001,0.01,0.1,100000
86,0.5431467137139314,0.7225,0.7798379597307632,General PFN Classifier,0.00001,0.01,0.1,100000
87,0.5485564164674965,0.71705,0.7799627499198473,General PFN Classifier,0.00001,0.01,0.1,100000
88,0.5587497080207631,0.7012,0.7799480770027439,General PFN Classifier,0.00001,0.01,0.1,100000
89,0.5402636490050395,0.71785,0.7801379970621746,General PFN Classifier,0.00001,0.01,0.1,100000
90,0.539900610591196,0.7232,0.7803418252452765,General PFN Classifier,0.00001,0.01,0.1,100000
91,0.54306294963618,0.722,0.7805237079066558,General PFN Classifier,0.00001,0.01,0.1,100000
92,0.5433657957110435,0.71625,0.7806919753909223,General PFN Classifier,0.00001,0.01,0.1,100000
93,0.5416544068391156,0.7222,0.7808831007498845,General PFN Classifier,0.00001,0.01,0.1,100000
94,0.5355486429421006,0.728,0.7811105731500907,General PFN Classifier,0.00001,0.01,0.1,100000
95,0.5442812034658565,0.71995,0.7812571615131101,General PFN Classifier,0.00001,0.01,0.1,100000
96,0.5357462046252695,0.7247,0.7814807035756006,General PFN Classifier,0.00001,0.01,0.1,100000
97,0.5415797351272242,0.72325,0.7816581480795313,General PFN Classifier,0.00001,0.01,0.1,100000
98,0.5491801887560802,0.71375,0.7817562689938271,General PFN Classifier,0.00001,0.01,0.1,100000
99,0.5460454597594632,0.71545,0.781854709300339,General PFN Classifier,0.00001,0.01,0.1,100000
100,0.5436525492911126,0.7218,0.7819852334141661,General PFN Classifier,0.00001,0.01,0.1,100000
