epoch,loss,acc,auc,model,lr,weight_decay,blur_size,db_size
1,0.6869804561138153,0.5285,0.5631435316345615,General PFN Classifier,0.00001,0.01,0.1,20000
2,0.6716331094503403,0.58875,0.5942501961539758,General PFN Classifier,0.00001,0.01,0.1,20000
3,0.6640593633055687,0.6125,0.6144483110883634,General PFN Classifier,0.00001,0.01,0.1,20000
4,0.6460275389254093,0.6385,0.634076720747404,General PFN Classifier,0.00001,0.01,0.1,20000
5,0.639809537678957,0.638,0.6475364123461474,General PFN Classifier,0.00001,0.01,0.1,20000
6,0.639295682311058,0.6365,0.6560355849022702,General PFN Classifier,0.00001,0.01,0.1,20000
7,0.6310498546808958,0.665,0.6645868926463738,General PFN Classifier,0.00001,0.01,0.1,20000
8,0.6299989297986031,0.65725,0.6711965873858486,General PFN Classifier,0.00001,0.01,0.1,20000
9,0.6217205245047808,0.6785,0.6782059925536266,General PFN Classifier,0.00001,0.01,0.1,20000
10,0.6183219291269779,0.672,0.683380562523942,General PFN Classifier,0.00001,0.01,0.1,20000
11,0.6106471512466669,0.65975,0.6876172894877849,General PFN Classifier,0.00001,0.01,0.1,20000
12,0.6198520865291357,0.66825,0.6903730818761377,General PFN Classifier,0.00001,0.01,0.1,20000
13,0.6061094403266907,0.6755,0.6937958180244141,General PFN Classifier,0.00001,0.01,0.1,20000
14,0.6017171889543533,0.6905,0.697901843137395,General PFN Classifier,0.00001,0.01,0.1,20000
15,0.6053372658789158,0.68075,0.7009332708131801,General PFN Classifier,0.00001,0.01,0.1,20000
16,0.6015207692980766,0.6945,0.7045247769405468,General PFN Classifier,0.00001,0.01,0.1,20000
17,0.605387045070529,0.67325,0.706344060090244,General PFN Classifier,0.00001,0.01,0.1,20000
18,0.5937831718474627,0.687,0.709175368901511,General PFN Classifier,0.00001,0.01,0.1,20000
19,0.6069941595196724,0.6655,0.7105301450917871,General PFN Classifier,0.00001,0.01,0.1,20000
20,0.591514814645052,0.67875,0.712619711799164,General PFN Classifier,0.00001,0.01,0.1,20000
21,0.6078980378806591,0.678,0.7137530371228119,General PFN Classifier,0.00001,0.01,0.1,20000
22,0.5931664388626814,0.68975,0.7157593251880379,General PFN Classifier,0.00001,0.01,0.1,20000
23,0.591804875060916,0.69325,0.7176605120112713,General PFN Classifier,0.00001,0.01,0.1,20000
24,0.5960492752492428,0.67925,0.7189012139128346,General PFN Classifier,0.00001,0.01,0.1,20000
25,0.5970630180090666,0.679,0.7195839270005704,General PFN Classifier,0.00001,0.01,0.1,20000
26,0.5945639479905367,0.67825,0.7207174255448874,General PFN Classifier,0.00001,0.01,0.1,20000
27,0.5974236633628607,0.68025,0.7217400943406896,General PFN Classifier,0.00001,0.01,0.1,20000
28,0.5936881899833679,0.68925,0.7226295607066622,General PFN Classifier,0.00001,0.01,0.1,20000
29,0.59010836109519,0.6915,0.7235804832450914,General PFN Classifier,0.00001,0.01,0.1,20000
30,0.5995323695242405,0.6835,0.7241279969473681,General PFN Classifier,0.00001,0.01,0.1,20000
31,0.5856389179825783,0.6905,0.7249357960197067,General PFN Classifier,0.00001,0.01,0.1,20000
32,0.59069281257689,0.6795,0.7254450750931152,General PFN Classifier,0.00001,0.01,0.1,20000
33,0.5754769025370479,0.71375,0.7267708816585365,General PFN Classifier,0.00001,0.01,0.1,20000
34,0.5741234226152301,0.703,0.727951943766164,General PFN Classifier,0.00001,0.01,0.1,20000
35,0.5830342750996351,0.68875,0.7286727538538902,General PFN Classifier,0.00001,0.01,0.1,20000
36,0.5764922453090549,0.71525,0.7300198224108275,General PFN Classifier,0.00001,0.01,0.1,20000
37,0.5862070880830288,0.70125,0.7309519313130062,General PFN Classifier,0.00001,0.01,0.1,20000
38,0.5881502944976091,0.69275,0.7313825873048251,General PFN Classifier,0.00001,0.01,0.1,20000
39,0.5883532743901014,0.703,0.7321321063596663,General PFN Classifier,0.00001,0.01,0.1,20000
40,0.594189552590251,0.6975,0.7327233612174733,General PFN Classifier,0.00001,0.01,0.1,20000
41,0.5669519444927573,0.70525,0.7336615580073662,General PFN Classifier,0.00001,0.01,0.1,20000
42,0.5862691290676594,0.6905,0.7341083867681272,General PFN Classifier,0.00001,0.01,0.1,20000
43,0.5856613907963037,0.68575,0.7342873617718145,General PFN Classifier,0.00001,0.01,0.1,20000
44,0.5909790806472301,0.69025,0.7346132908302128,General PFN Classifier,0.00001,0.01,0.1,20000
45,0.58057626709342,0.6985,0.7352263257473228,General PFN Classifier,0.00001,0.01,0.1,20000
46,0.5759942037984729,0.70325,0.7358986307223121,General PFN Classifier,0.00001,0.01,0.1,20000
47,0.587928980588913,0.696,0.7363031758489034,General PFN Classifier,0.00001,0.01,0.1,20000
48,0.571489043533802,0.71475,0.7370647301822719,General PFN Classifier,0.00001,0.01,0.1,20000
49,0.5928029250353575,0.68875,0.7371119038806048,General PFN Classifier,0.00001,0.01,0.1,20000
50,0.5825600018724799,0.7035,0.7376247187875461,General PFN Classifier,0.00001,0.01,0.1,20000
51,0.5751827452331781,0.6985,0.7380562476453626,General PFN Classifier,0.00001,0.01,0.1,20000
52,0.5905490592122078,0.68425,0.7382694573833661,General PFN Classifier,0.00001,0.01,0.1,20000
53,0.5864266753196716,0.6955,0.7385299441482875,General PFN Classifier,0.00001,0.01,0.1,20000
54,0.5825713388621807,0.69825,0.7389554360501946,General PFN Classifier,0.00001,0.01,0.1,20000
55,0.5682453596964478,0.71375,0.7395933271531552,General PFN Classifier,0.00001,0.01,0.1,20000
56,0.5851067379117012,0.698,0.7398876701215489,General PFN Classifier,0.00001,0.01,0.1,20000
57,0.5817498238757253,0.6975,0.7402485296343597,General PFN Classifier,0.00001,0.01,0.1,20000
58,0.5777100864797831,0.7035,0.7406664572794998,General PFN Classifier,0.00001,0.01,0.1,20000
59,0.5681562526151538,0.7085,0.7412077886490048,General PFN Classifier,0.00001,0.01,0.1,20000
60,0.5747529398649931,0.70075,0.7415857127622048,General PFN Classifier,0.00001,0.01,0.1,20000
61,0.5823048185557127,0.692,0.7417930212667032,General PFN Classifier,0.00001,0.01,0.1,20000
62,0.5790037512779236,0.68725,0.7419135651509372,General PFN Classifier,0.00001,0.01,0.1,20000
